meter_id,service_addr,customer,acct,read_dt,reading,units,diag,route,comment
M-1042,"394 County Rd 14, Wiley, CO 81092",Resident 1042,A-20042,2025/09/15,417183,gal,,R1,
M-1042,"394 County Rd 14, Wiley, CO 81092",Resident 1042,A-20042,2025/10/16,421515,gal,,R1,
M-1042,"394 County Rd 14, Wiley, CO 81092",Resident 1042,A-20042,2025/11/12,424405,gal,,R1,
M-1042,"394 County Rd 14, Wiley, CO 81092",Resident 1042,A-20042,2025/12/13,427630,gal,,R1,
M-1043,"401 Highway 287, Wiley, CO 81092",Resident 1043,A-20043,2025/07/13,376470,gal,,R2,
M-1043,"401 Highway 287, Wiley, CO 81092",Resident 1043,A-20043,2025/08/14,380939,gal,,R2,
M-1043,"401 Highway 287, Wiley, CO 81092",Resident 1043,A-20043,2025/09/15,384896,gal,,R2,
M-1043,"401 Highway 287, Wiley, CO 81092",Resident 1043,A-20043,2025/10/16,388312,gal,,R2,
M-1043,"401 Highway 287, Wiley, CO 81092",Resident 1043,A-20043,2025/11/12,391193,gal,,R2,
M-1043,"401 Highway 287, Wiley, CO 81092",Resident 1043,A-20043,2025/12/13,393835,gal,,R2,
M-1044,"408 Maple Ave, Wiley, CO 81092",Resident 1044,A-20044,2025/07/13,130076,gal,,R3,
M-1044,"408 Maple Ave, Wiley, CO 81092",Resident 1044,A-20044,2025/08/14,135755,gal,,R3,
M-1044,"408 Maple Ave, Wiley, CO 81092",Resident 1044,A-20044,2025/09/15,139640,gal,,R3,
M-1044,"408 Maple Ave, Wiley, CO 81092",Resident 1044,A-20044,2025/10/16,143716,gal,,R3,
M-1044,"408 Maple Ave, Wiley, CO 81092",Resident 1044,A-20044,2025/11/12,146837,gal,,R3,
M-1044,"408 Maple Ave, Wiley, CO 81092",Resident 1044,A-20044,2025/12/13,149410,gal,,R3,
M-1045,"415 Oak St, Wiley, CO 81092",Resident 1045,A-20045,2025/07/13,318412,gal,,R4,
M-1045,"415 Oak St, Wiley, CO 81092",Resident 1045,A-20045,2025/08/14,330632,gal,,R4,
M-1045,"415 Oak St, Wiley, CO 81092",Resident 1045,A-20045,2025/09/15,341585,gal,,R4,
M-1045,"415 Oak St, Wiley, CO 81092",Resident 1045,A-20045,2025/10/16,350050,gal,,R4,
M-1045,"415 Oak St, Wiley, CO 81092",Resident 1045,A-20045,2025/11/12,357033,gal,,R4,
M-1045,"415 Oak St, Wiley, CO 81092",Resident 1045,A-20045,2025/12/13,363760,gal,,R4,
M-1046,"422 Elm St, Wiley, CO 81092",Resident 1046,A-20046,2025/07/13,138364,gal,,R5,
M-1046,"422 Elm St, Wiley, CO 81092",Resident 1046,A-20046,2025/08/14,145768,gal,,R5,
M-1046,"422 Elm St, Wiley, CO 81092",Resident 1046,A-20046,2025/09/15,152232,gal,,R5,
M-1046,"422 Elm St, Wiley, CO 81092",Resident 1046,A-20046,2025/10/16,156775,gal,,R5,
M-1046,"422 Elm St, Wiley, CO 81092",Resident 1046,A-20046,2025/11/12,160267,gal,,R5,
M-1046,"422 Elm St, Wiley, CO 81092",Resident 1046,A-20046,2025/12/13,164342,gal,,R5,
M-1047,"429 3rd Ave, Wiley, CO 81092",Resident 1047,A-20047,2025/07/13,113807,gal,,R6,
M-1047,"429 3rd Ave, Wiley, CO 81092",Resident 1047,A-20047,2025/08/14,118102,gal,,R6,
M-1047,"429 3rd Ave, Wiley, CO 81092",Resident 1047,A-20047,2025/09/15,121570,gal,,R6,
M-1047,"429 3rd Ave, Wiley, CO 81092",Resident 1047,A-20047,2025/10/16,124415,gal,,R6,
M-1047,"429 3rd Ave, Wiley, CO 81092",Resident 1047,A-20047,2025/11/12,126980,gal,,R6,
M-1047,"429 3rd Ave, Wiley, CO 81092",Resident 1047,A-20047,2025/12/13,129161,gal,,R6,
M-1048,"436 5th St, Wiley, CO 81092",Resident 1048,A-20048,2025/07/13,392245,gal,,R1,
M-1048,"436 5th St, Wiley, CO 81092",Resident 1048,A-20048,2025/08/14,396536,gal,,R1,
M-1048,"436 5th St, Wiley, CO 81092",Resident 1048,A-20048,2025/09/15,399437,gal,,R1,
M-1048,"436 5th St, Wiley, CO 81092",Resident 1048,A-20048,2025/10/16,402302,gal,,R1,
M-1048,"436 5th St, Wiley, CO 81092",Resident 1048,A-20048,2025/11/12,404221,gal,,R1,
M-1048,"436 5th St, Wiley, CO 81092",Resident 1048,A-20048,2025/12/13,406680,gal,,R1,
M-1049,"443 Ranch Rd, Wiley, CO 81092",Resident 1049,A-20049,2025/07/13,365147,gal,,R2,
M-1049,"443 Ranch Rd, Wiley, CO 81092",Resident 1049,A-20049,2025/08/14,372203,gal,,R2,
M-1049,"443 Ranch Rd, Wiley, CO 81092",Resident 1049,A-20049,2025/09/15,378184,gal,,R2,
M-1049,"443 Ranch Rd, Wiley, CO 81092",Resident 1049,A-20049,2025/10/16,382909,gal,,R2,
M-1049,"443 Ranch Rd, Wiley, CO 81092",Resident 1049,A-20049,2025/11/12,386793,gal,,R2,
M-1049,"443 Ranch Rd, Wiley, CO 81092",Resident 1049,A-20049,2025/12/13,391214,gal,,R2,
M-1050,"450 Irrigation Ln, Wiley, CO 81092",Resident 1050,A-20050,2025/07/13,350524,gal,,R3,
M-1050,"450 Irrigation Ln, Wiley, CO 81092",Resident 1050,A-20050,2025/08/14,354804,gal,,R3,
M-1050,"450 Irrigation Ln, Wiley, CO 81092",Resident 1050,A-20050,2025/09/15,358031,gal,,R3,
M-1050,"450 Irrigation Ln, Wiley, CO 81092",Resident 1050,A-20050,2025/10/16,360648,gal,,R3,
M-1050,"450 Irrigation Ln, Wiley, CO 81092",Resident 1050,A-20050,2025/11/12,362675,gal,,R3,
M-1050,"450 Irrigation Ln, Wiley, CO 81092",Resident 1050,A-20050,2025/12/13,364740,gal,,R3,
M-1051,"457 North Frontage, Wiley, CO 81092",Resident 1051,A-20051,2025/07/13,390480,gal,,R4,
M-1051,"457 North Frontage, Wiley, CO 81092",Resident 1051,A-20051,2025/08/14,396714,gal,,R4,
M-1051,"457 North Frontage, Wiley, CO 81092",Resident 1051,A-20051,2025/09/15,402148,gal,,R4,
M-1051,"457 North Frontage, Wiley, CO 81092",Resident 1051,A-20051,2025/10/16,407398,gal,,R4,
M-1051,"457 North Frontage, Wiley, CO 81092",Resident 1051,A-20051,2025/11/12,411452,gal,,R4,
M-1051,"457 North Frontage, Wiley, CO 81092",Resident 1051,A-20051,2025/12/13,415540,gal,,R4,
M-1052,"464 South Loop, Wiley, CO 81092",Resident 1052,A-20052,2025/07/13,196446,gal,,R5,
M-1052,"464 South Loop, Wiley, CO 81092",Resident 1052,A-20052,2025/08/14,202638,gal,,R5,
M-1052,"464 South Loop, Wiley, CO 81092",Resident 1052,A-20052,2025/09/15,207554,gal,,R5,
M-1052,"464 South Loop, Wiley, CO 81092",Resident 1052,A-20052,2025/10/16,211892,gal,,R5,
M-1052,"464 South Loop, Wiley, CO 81092",Resident 1052,A-20052,2025/11/12,215780,gal,,R5,
M-1052,"464 South Loop, Wiley, CO 81092",Resident 1052,A-20052,2025/12/13,219423,gal,,R5,
M-1053,"471 Pioneer Rd, Wiley, CO 81092",Resident 1053,A-20053,2025/07/13,169091,gal,,R6,
M-1053,"471 Pioneer Rd, Wiley, CO 81092",Resident 1053,A-20053,2025/08/14,178449,gal,,R6,
M-1053,"471 Pioneer Rd, Wiley, CO 81092",Resident 1053,A-20053,2025/09/15,186354,gal,,R6,
M-1053,"471 Pioneer Rd, Wiley, CO 81092",Resident 1053,A-20053,2025/10/16,193282,gal,,R6,
M-1053,"471 Pioneer Rd, Wiley, CO 81092",Resident 1053,A-20053,2025/11/12,198948,gal,,R6,
M-1053,"471 Pioneer Rd, Wiley, CO 81092",Resident 1053,A-20053,2025/12/13,204014,gal,,R6,
M-1054,"478 Cottonwood Dr, Wiley, CO 81092",Resident 1054,A-20054,2025/07/13,371766,gal,,R1,
M-1054,"478 Cottonwood Dr, Wiley, CO 81092",Resident 1054,A-20054,2025/08/14,377374,gal,,R1,
M-1054,"478 Cottonwood Dr, Wiley, CO 81092",Resident 1054,A-20054,2025/09/15,382261,gal,,R1,
M-1054,"478 Cottonwood Dr, Wiley, CO 81092",Resident 1054,A-20054,2025/10/16,386083,gal,,R1,
M-1054,"478 Cottonwood Dr, Wiley, CO 81092",Resident 1054,A-20054,2025/11/12,389450,gal,,R1,
M-1054,"478 Cottonwood Dr, Wiley, CO 81092",Resident 1054,A-20054,2025/12/13,392609,gal,,R1,
M-1055,"485 Sand Creek Rd, Wiley, CO 81092",Resident 1055,A-20055,2025/07/13,117628,gal,,R2,
M-1055,"485 Sand Creek Rd, Wiley, CO 81092",Resident 1055,A-20055,2025/08/14,121129,gal,,R2,
M-1055,"485 Sand Creek Rd, Wiley, CO 81092",Resident 1055,A-20055,2025/09/15,124120,gal,,R2,
M-1055,"485 Sand Creek Rd, Wiley, CO 81092",Resident 1055,A-20055,2025/10/16,126676,gal,,R2,
M-1055,"485 Sand Creek Rd, Wiley, CO 81092",Resident 1055,A-20055,2025/12/13,128524,gal,,R2,
M-1056,"492 Prairie View, Wiley, CO 81092",Resident 1056,A-20056,2025/07/13,245814,gal,,R3,
M-1056,"492 Prairie View, Wiley, CO 81092",Resident 1056,A-20056,2025/08/14,257505,gal,,R3,
M-1056,"492 Prairie View, Wiley, CO 81092",Resident 1056,A-20056,2025/09/15,266611,gal,,R3,
M-1056,"492 Prairie View, Wiley, CO 81092",Resident 1056,A-20056,2025/10/16,275459,gal,,R3,
M-1056,"492 Prairie View, Wiley, CO 81092",Resident 1056,A-20056,2025/11/12,282120,gal,,R3,
M-1056,"492 Prairie View, Wiley, CO 81092",Resident 1056,A-20056,2025/12/13,288335,gal,,R3,
M-1057,"499 School House Rd, Wiley, CO 81092",Resident 1057,A-20057,2025/07/13,158733,gal,,R4,
M-1057,"499 School House Rd, Wiley, CO 81092",Resident 1057,A-20057,2025/08/14,167282,gal,,R4,
M-1057,"499 School House Rd, Wiley, CO 81092",Resident 1057,A-20057,2025/09/15,173446,gal,,R4,
M-1057,"499 School House Rd, Wiley, CO 81092",Resident 1057,A-20057,2025/10/16,178747,gal,,R4,
M-1057,"499 School House Rd, Wiley, CO 81092",Resident 1057,A-20057,2025/11/12,182786,gal,,R4,
M-1057,"499 School House Rd, Wiley, CO 81092",Resident 1057,A-20057,2025/12/13,187476,gal,,R4,
M-1058,"506 Cemetery Rd, Wiley, CO 81092",Resident 1058,A-20058,2025/07/13,442616,gal,,R5,
M-1058,"506 Cemetery Rd, Wiley, CO 81092",Resident 1058,A-20058,2025/08/14,450609,gal,,R5,
M-1058,"506 Cemetery Rd, Wiley, CO 81092",Resident 1058,A-20058,2025/09/15,458729,gal,,R5,
M-1058,"506 Cemetery Rd, Wiley, CO 81092",Resident 1058,A-20058,2025/10/16,464598,gal,,R5,
M-1058,"506 Cemetery Rd, Wiley, CO 81092",Resident 1058,A-20058,2025/11/12,469475,gal,,R5,
M-1058,"506 Cemetery Rd, Wiley, CO 81092",Resident 1058,A-20058,2025/12/13,474381,gal,,R5,
M-1059,"513 Grain Elevator Rd, Wiley, CO 81092",Resident 1059,A-20059,2025/07/13,126601,gal,,R6,
M-1059,"513 Grain Elevator Rd, Wiley, CO 81092",Resident 1059,A-20059,2025/08/14,131556,gal,,R6,
M-1059,"513 Grain Elevator Rd, Wiley, CO 81092",Resident 1059,A-20059,2025/09/15,135138,gal,,R6,
M-1059,"513 Grain Elevator Rd, Wiley, CO 81092",Resident 1059,A-20059,2025/10/16,138417,gal,,R6,
M-1059,"513 Grain Elevator Rd, Wiley, CO 81092",Resident 1059,A-20059,2025/11/12,140890,gal,,R6,
M-1059,"513 Grain Elevator Rd, Wiley, CO 81092",Resident 1059,A-20059,2025/12/13,143080,gal,,R6,
M-1060,"520 Main St, Wiley, CO 81092",Resident 1060,A-20060,2025/07/13,241391,gal,,R1,
M-1060,"520 Main St, Wiley, CO 81092",Resident 1060,A-20060,2025/08/14,247484,gal,,R1,
M-1060,"520 Main St, Wiley, CO 81092",Resident 1060,A-20060,2025/09/15,253356,gal,,R1,
M-1060,"520 Main St, Wiley, CO 81092",Resident 1060,A-20060,2025/10/16,258636,gal,,R1,
M-1060,"520 Main St, Wiley, CO 81092",Resident 1060,A-20060,2025/11/12,263125,gal,,R1,
M-1060,"520 Main St, Wiley, CO 81092",Resident 1060,A-20060,2025/12/13,266962,gal,,R1,
M-1061,"527 County Rd 10, Wiley, CO 81092",Resident 1061,A-20061,2025/07/13,297303,gal,,R2,
M-1061,"527 County Rd 10, Wiley, CO 81092",Resident 1061,A-20061,2025/08/14,300672,gal,,R2,
M-1061,"527 County Rd 10, Wiley, CO 81092",Resident 1061,A-20061,2025/09/15,303711,gal,,R2,
M-1061,"527 County Rd 10, Wiley, CO 81092",Resident 1061,A-20061,2025/10/16,306685,gal,,R2,
M-1061,"527 County Rd 10, Wiley, CO 81092",Resident 1061,A-20061,2025/11/12,308558,gal,,R2,
M-1061,"527 County Rd 10, Wiley, CO 81092",Resident 1061,A-20061,2025/12/13,310963,gal,,R2,
M-1062,"534 County Rd 14, Wiley, CO 81092",Resident 1062,A-20062,2025/07/13,195142,gal,,R3,
M-1062,"534 County Rd 14, Wiley, CO 81092",Resident 1062,A-20062,2025/08/14,203251,gal,,R3,
M-1062,"534 County Rd 14, Wiley, CO 81092",Resident 1062,A-20062,2025/09/15,210800,gal,,R3,
M-1062,"534 County Rd 14, Wiley, CO 81092",Resident 1062,A-20062,2025/10/16,216909,gal,,R3,
M-1062,"534 County Rd 14, Wiley, CO 81092",Resident 1062,A-20062,2025/11/12,221646,gal,,R3,
M-1062,"534 County Rd 14, Wiley, CO 81092",Resident 1062,A-20062,2025/12/13,227201,gal,,R3,
M-1063,"541 Highway 287, Wiley, CO 81092",Resident 1063,A-20063,2025/07/13,405208,gal,,R4,
M-1063,"541 Highway 287, Wiley, CO 81092",Resident 1063,A-20063,2025/08/14,412212,gal,,R4,
M-1063,"541 Highway 287, Wiley, CO 81092",Resident 1063,A-20063,2025/09/15,417089,gal,,R4,
M-1063,"541 Highway 287, Wiley, CO 81092",Resident 1063,A-20063,2025/10/16,421850,gal,,R4,
M-1063,"541 Highway 287, Wiley, CO 81092",Resident 1063,A-20063,2025/11/12,425164,gal,,R4,
M-1063,"541 Highway 287, Wiley, CO 81092",Resident 1063,A-20063,2025/12/13,428256,gal,,R4,
M-1064,"548 Maple Ave, Wiley, CO 81092",Resident 1064,A-20064,2025/07/13,269708,gal,,R5,
M-1064,"548 Maple Ave, Wiley, CO 81092",Resident 1064,A-20064,2025/08/14,279436,gal,,R5,
M-1064,"548 Maple Ave, Wiley, CO 81092",Resident 1064,A-20064,2025/09/15,288558,gal,,R5,
M-1064,"548 Maple Ave, Wiley, CO 81092",Resident 1064,A-20064,2025/10/16,296426,gal,,R5,
M-1064,"548 Maple Ave, Wiley, CO 81092",Resident 1064,A-20064,2025/11/12,301737,gal,,R5,
M-1064,"548 Maple Ave, Wiley, CO 81092",Resident 1064,A-20064,2025/12/13,308071,gal,,R5,
M-1065,"555 Oak St, Wiley, CO 81092",Resident 1065,A-20065,2025/07/13,442189,gal,,R6,
M-1065,"555 Oak St, Wiley, CO 81092",Resident 1065,A-20065,2025/08/14,450715,gal,,R6,
M-1065,"555 Oak St, Wiley, CO 81092",Resident 1065,A-20065,2025/09/15,460098,gal,,R6,
M-1065,"555 Oak St, Wiley, CO 81092",Resident 1065,A-20065,2025/10/16,466810,gal,,R6,
M-1065,"555 Oak St, Wiley, CO 81092",Resident 1065,A-20065,2025/11/12,471552,gal,,R6,
M-1065,"555 Oak St, Wiley, CO 81092",Resident 1065,A-20065,2025/12/13,477279,gal,,R6,
M-1066,"562 Elm St, Wiley, CO 81092",Resident 1066,A-20066,2025/07/13,428106,gal,,R1,
M-1066,"562 Elm St, Wiley, CO 81092",Resident 1066,A-20066,2025/08/14,434493,gal,,R1,
M-1066,"562 Elm St, Wiley, CO 81092",Resident 1066,A-20066,2025/09/15,440977,gal,,R1,
M-1066,"562 Elm St, Wiley, CO 81092",Resident 1066,A-20066,2025/10/16,445475,gal,,R1,
M-1066,"562 Elm St, Wiley, CO 81092",Resident 1066,A-20066,2025/11/12,449262,gal,,R1,
M-1066,"562 Elm St, Wiley, CO 81092",Resident 1066,A-20066,2025/12/13,452708,gal,,R1,
M-1067,"569 3rd Ave, Wiley, CO 81092",Resident 1067,A-20067,2025/07/13,156867,gal,,R2,
M-1067,"569 3rd Ave, Wiley, CO 81092",Resident 1067,A-20067,2025/08/14,165042,gal,,R2,
M-1067,"569 3rd Ave, Wiley, CO 81092",Resident 1067,A-20067,2025/09/15,173451,gal,,R2,
M-1067,"569 3rd Ave, Wiley, CO 81092",Resident 1067,A-20067,2025/10/16,180955,gal,,R2,
M-1067,"569 3rd Ave, Wiley, CO 81092",Resident 1067,A-20067,2025/11/12,186230,gal,,R2,
M-1067,"569 3rd Ave, Wiley, CO 81092",Resident 1067,A-20067,2025/12/13,190759,gal,,R2,
M-1068,"576 5th St, Wiley, CO 81092",Resident 1068,A-20068,2025/07/13,420983,gal,,R3,
M-1068,"576 5th St, Wiley, CO 81092",Resident 1068,A-20068,2025/08/14,425372,gal,,R3,
M-1068,"576 5th St, Wiley, CO 81092",Resident 1068,A-20068,2025/09/15,429432,gal,,R3,
M-1068,"576 5th St, Wiley, CO 81092",Resident 1068,A-20068,2025/10/16,433007,gal,,R3,
M-1068,"576 5th St, Wiley, CO 81092",Resident 1068,A-20068,2025/11/12,435662,gal,,R3,
M-1068,"576 5th St, Wiley, CO 81092",Resident 1068,A-20068,2025/12/13,438081,gal,,R3,
M-1069,"583 Ranch Rd, Wiley, CO 81092",Resident 1069,A-20069,2025/07/13,192649,gal,,R4,
M-1069,"583 Ranch Rd, Wiley, CO 81092",Resident 1069,A-20069,2025/08/14,203036,gal,,R4,
M-1069,"583 Ranch Rd, Wiley, CO 81092",Resident 1069,A-20069,2025/09/15,212870,gal,,R4,
M-1069,"583 Ranch Rd, Wiley, CO 81092",Resident 1069,A-20069,2025/10/16,221855,gal,,R4,
M-1069,"583 Ranch Rd, Wiley, CO 81092",Resident 1069,A-20069,2025/11/12,227177,gal,,R4,
M-1069,"583 Ranch Rd, Wiley, CO 81092",Resident 1069,A-20069,2025/12/13,233552,gal,,R4,
M-1070,"590 Irrigation Ln, Wiley, CO 81092",Resident 1070,A-20070,2025/07/13,303781,gal,,R5,
M-1070,"590 Irrigation Ln, Wiley, CO 81092",Resident 1070,A-20070,2025/08/14,308062,gal,,R5,
M-1070,"590 Irrigation Ln, Wiley, CO 81092",Resident 1070,A-20070,2025/09/15,311541,gal,,R5,
M-1070,"590 Irrigation Ln, Wiley, CO 81092",Resident 1070,A-20070,2025/10/16,313969,gal,,R5,
M-1070,"590 Irrigation Ln, Wiley, CO 81092",Resident 1070,A-20070,2025/11/12,316167,gal,,R5,
M-1070,"590 Irrigation Ln, Wiley, CO 81092",Resident 1070,A-20070,2025/12/13,318235,gal,,R5,
M-1071,"597 North Frontage, Wiley, CO 81092",Resident 1071,A-20071,2025/07/13,425839,gal,,R6,
M-1071,"597 North Frontage, Wiley, CO 81092",Resident 1071,A-20071,2025/08/14,429434,gal,,R6,
M-1071,"597 North Frontage, Wiley, CO 81092",Resident 1071,A-20071,2025/09/15,432317,gal,,R6,
M-1071,"597 North Frontage, Wiley, CO 81092",Resident 1071,A-20071,2025/10/16,435024,gal,,R6,
M-1071,"597 North Frontage, Wiley, CO 81092",Resident 1071,A-20071,2025/11/12,436824,gal,,R6,
M-1071,"597 North Frontage, Wiley, CO 81092",Resident 1071,A-20071,2025/12/13,438718,gal,,R6,
M-1072,"604 South Loop, Wiley, CO 81092",Resident 1072,A-20072,2025/07/13,451795,gal,,R1,
M-1072,"604 South Loop, Wiley, CO 81092",Resident 1072,A-20072,2025/08/14,462142,gal,,R1,
M-1072,"604 South Loop, Wiley, CO 81092",Resident 1072,A-20072,2025/09/15,471830,gal,,R1,
M-1072,"604 South Loop, Wiley, CO 81092",Resident 1072,A-20072,2025/10/16,479272,gal,,R1,
M-1072,"604 South Loop, Wiley, CO 81092",Resident 1072,A-20072,2025/11/12,485031,gal,,R1,
M-1072,"604 South Loop, Wiley, CO 81092",Resident 1072,A-20072,2025/12/13,491583,gal,,R1,
M-1073,"611 Pioneer Rd, Wiley, CO 81092",Resident 1073,A-20073,2025/07/13,397532,gal,,R2,
M-1073,"611 Pioneer Rd, Wiley, CO 81092",Resident 1073,A-20073,2025/08/14,403369,gal,,R2,
M-1073,"611 Pioneer Rd, Wiley, CO 81092",Resident 1073,A-20073,2025/09/15,407599,gal,,R2,
M-1073,"611 Pioneer Rd, Wiley, CO 81092",Resident 1073,A-20073,2025/10/16,411479,gal,,R2,
M-1073,"611 Pioneer Rd, Wiley, CO 81092",Resident 1073,A-20073,2025/11/12,414551,gal,,R2,
M-1073,"611 Pioneer Rd, Wiley, CO 81092",Resident 1073,A-20073,2025/12/13,417220,gal,,R2,
M-1074,"618 Cottonwood Dr, Wiley, CO 81092",Resident 1074,A-20074,2025/07/13,380326,gal,,R3,
M-1074,"618 Cottonwood Dr, Wiley, CO 81092",Resident 1074,A-20074,2025/08/14,386675,gal,,R3,
M-1074,"618 Cottonwood Dr, Wiley, CO 81092",Resident 1074,A-20074,2025/09/15,391598,gal,,R3,
M-1074,"618 Cottonwood Dr, Wiley, CO 81092",Resident 1074,A-20074,2025/10/16,395922,gal,,R3,
M-1074,"618 Cottonwood Dr, Wiley, CO 81092",Resident 1074,A-20074,2025/11/12,399550,gal,,R3,
M-1074,"618 Cottonwood Dr, Wiley, CO 81092",Resident 1074,A-20074,2025/12/13,403123,gal,,R3,
M-1075,"625 Sand Creek Rd, Wiley, CO 81092",Resident 1075,A-20075,2025/07/13,250443,gal,,R4,
M-1075,"625 Sand Creek Rd, Wiley, CO 81092",Resident 1075,A-20075,2025/08/14,254809,gal,,R4,
M-1075,"625 Sand Creek Rd, Wiley, CO 81092",Resident 1075,A-20075,2025/09/15,258224,gal,,R4,
M-1075,"625 Sand Creek Rd, Wiley, CO 81092",Resident 1075,A-20075,2025/10/16,261157,gal,,R4,
M-1075,"625 Sand Creek Rd, Wiley, CO 81092",Resident 1075,A-20075,2025/11/12,263368,gal,,R4,
M-1075,"625 Sand Creek Rd, Wiley, CO 81092",Resident 1075,A-20075,2025/12/13,265453,gal,,R4,
M-1076,"632 Prairie View, Wiley, CO 81092",Resident 1076,A-20076,2025/07/13,236180,gal,,R5,
M-1076,"632 Prairie View, Wiley, CO 81092",Resident 1076,A-20076,2025/08/14,242257,gal,,R5,
M-1076,"632 Prairie View, Wiley, CO 81092",Resident 1076,A-20076,2025/09/15,247146,gal,,R5,
M-1076,"632 Prairie View, Wiley, CO 81092",New Occupant 1076,A-20076,2025/10/16,250666,gal,,R5,Ownership change
M-1076,"632 Prairie View, Wiley, CO 81092",New Occupant 1076,A-20076,2025/11/12,253385,gal,,R5,
M-1076,"632 Prairie View, Wiley, CO 81092",New Occupant 1076,A-20076,2025/12/13,256424,gal,,R5,
M-1077,"639 School House Rd, Wiley, CO 81092",Resident 1077,A-20077,2025/07/13,194297,gal,,R6,
M-1077,"639 School House Rd, Wiley, CO 81092",Resident 1077,A-20077,2025/08/14,198555,gal,,R6,
M-1077,"639 School House Rd, Wiley, CO 81092",Resident 1077,A-20077,2025/09/15,201798,gal,,R6,
M-1077,"639 School House Rd, Wiley, CO 81092",Resident 1077,A-20077,2025/10/16,204647,gal,,R6,
M-1077,"639 School House Rd, Wiley, CO 81092",Resident 1077,A-20077,2025/11/12,207073,gal,,R6,
M-1077,"639 School House Rd, Wiley, CO 81092",Resident 1077,A-20077,2025/12/13,209540,gal,,R6,
M-1078,"646 Cemetery Rd, Wiley, CO 81092",Resident 1078,A-20078,2025/07/13,283185,gal,,R1,
M-1078,"646 Cemetery Rd, Wiley, CO 81092",Resident 1078,A-20078,2025/08/14,290226,gal,,R1,
M-1078,"646 Cemetery Rd, Wiley, CO 81092",Resident 1078,A-20078,2025/09/15,296560,gal,,R1,
M-1078,"646 Cemetery Rd, Wiley, CO 81092",Resident 1078,A-20078,2025/10/16,302650,gal,,R1,
M-1078,"646 Cemetery Rd, Wiley, CO 81092",Resident 1078,A-20078,2025/11/12,306788,gal,,R1,
M-1078,"646 Cemetery Rd, Wiley, CO 81092",Resident 1078,A-20078,2025/12/13,310897,gal,,R1,
M-1079,"653 Grain Elevator Rd, Wiley, CO 81092",Resident 1079,A-20079,2025/07/13,232932,gal,,R2,
M-1079,"653 Grain Elevator Rd, Wiley, CO 81092",Resident 1079,A-20079,2025/08/14,238435,gal,,R2,
M-1079,"653 Grain Elevator Rd, Wiley, CO 81092",Resident 1079,A-20079,2025/09/15,243101,gal,,R2,
M-1079,"653 Grain Elevator Rd, Wiley, CO 81092",Resident 1079,A-20079,2025/10/16,247734,gal,,R2,
M-1079,"653 Grain Elevator Rd, Wiley, CO 81092",Resident 1079,A-20079,2025/11/12,251582,gal,,R2,
M-1079,"653 Grain Elevator Rd, Wiley, CO 81092",Resident 1079,A-20079,2025/12/13,254864,gal,,R2,
M-1080,"660 Main St, Wiley, CO 81092",Resident 1080,A-20080,2025/07/13,259883,gal,,R3,
M-1080,"660 Main St, Wiley, CO 81092",Resident 1080,A-20080,2025/08/14,268242,gal,,R3,
M-1080,"660 Main St, Wiley, CO 81092",Resident 1080,A-20080,2025/09/15,274062,gal,,R3,
M-1080,"660 Main St, Wiley, CO 81092",Resident 1080,A-20080,2025/10/16,280845,gal,,R3,
M-1080,"660 Main St, Wiley, CO 81092",Resident 1080,A-20080,2025/11/12,285258,gal,,R3,
M-1080,"660 Main St, Wiley, CO 81092",Resident 1080,A-20080,2025/12/13,289267,gal,,R3,
M-1081,"667 County Rd 10, Wiley, CO 81092",Resident 1081,A-20081,2025/07/13,350024,gal,,R4,
M-1081,"667 County Rd 10, Wiley, CO 81092",Resident 1081,A-20081,2025/08/14,360935,gal,,R4,
M-1081,"667 County Rd 10, Wiley, CO 81092",Resident 1081,A-20081,2025/09/15,368302,gal,,R4,
M-1081,"667 County Rd 10, Wiley, CO 81092",Resident 1081,A-20081,2025/10/16,375580,gal,,R4,
M-1081,"667 County Rd 10, Wiley, CO 81092",Resident 1081,A-20081,2025/11/12,381449,gal,,R4,
M-1081,"667 County Rd 10, Wiley, CO 81092",Resident 1081,A-20081,2025/12/13,387019,gal,,R4,
M-1082,"674 County Rd 14, Wiley, CO 81092",Resident 1082,A-20082,2025/07/13,181689,gal,,R5,
M-1082,"674 County Rd 14, Wiley, CO 81092",Resident 1082,A-20082,2025/08/14,188243,gal,,R5,
M-1082,"674 County Rd 14, Wiley, CO 81092",Resident 1082,A-20082,2025/09/15,194271,gal,,R5,
M-1082,"674 County Rd 14, Wiley, CO 81092",Resident 1082,A-20082,2025/10/16,198907,gal,,R5,
M-1082,"674 County Rd 14, Wiley, CO 81092",Resident 1082,A-20082,2025/11/12,203304,gal,,R5,
M-1082,"674 County Rd 14, Wiley, CO 81092",Resident 1082,A-20082,2025/12/13,207255,gal,,R5,
M-1083,"681 Highway 287, Wiley, CO 81092",Resident 1083,A-20083,2025/07/13,432277,gal,,R6,
M-1083,"681 Highway 287, Wiley, CO 81092",Resident 1083,A-20083,2025/08/14,436378,gal,,R6,
M-1083,"681 Highway 287, Wiley, CO 81092",Resident 1083,A-20083,2025/09/15,440057,gal,,R6,
M-1083,"681 Highway 287, Wiley, CO 81092",Resident 1083,A-20083,2025/10/16,443106,gal,,R6,
M-1083,"681 Highway 287, Wiley, CO 81092",Resident 1083,A-20083,2025/11/12,446141,gal,,R6,
M-1083,"681 Highway 287, Wiley, CO 81092",Resident 1083,A-20083,2025/12/13,448750,gal,,R6,
