meter_id,service_addr,customer,acct,read_dt,reading,units,diag,route,comment
M-1042,"394 County Rd 14, Wiley, CO 81092",Resident 1042,A-20042,2025/03/14,386947,gal,,R1,
M-1042,"394 County Rd 14, Wiley, CO 81092",Resident 1042,A-20042,2025/04/15,391081,gal,,R1,
M-1042,"394 County Rd 14, Wiley, CO 81092",Resident 1042,A-20042,2025/05/16,395746,gal,,R1,
M-1042,"394 County Rd 14, Wiley, CO 81092",Resident 1042,A-20042,2025/06/12,401171,gal,,R1,
M-1043,"401 Highway 287, Wiley, CO 81092",Resident 1043,A-20043,2025/01/12,354211,gal,,R2,
M-1043,"401 Highway 287, Wiley, CO 81092",Resident 1043,A-20043,2025/02/13,357166,gal,,R2,
M-1043,"401 Highway 287, Wiley, CO 81092",Resident 1043,A-20043,2025/03/14,360362,gal,,R2,
M-1043,"401 Highway 287, Wiley, CO 81092",Resident 1043,A-20043,2025/04/15,363621,gal,,R2,
M-1043,"401 Highway 287, Wiley, CO 81092",Resident 1043,A-20043,2025/05/16,367269,gal,,R2,
M-1043,"401 Highway 287, Wiley, CO 81092",Resident 1043,A-20043,2025/06/12,371839,gal,,R2,
M-1044,"408 Maple Ave, Wiley, CO 81092",Resident 1044,A-20044,2025/01/12,103675,gal,,R3,
M-1044,"408 Maple Ave, Wiley, CO 81092",Resident 1044,A-20044,2025/02/13,106497,gal,,R3,
M-1044,"408 Maple Ave, Wiley, CO 81092",Resident 1044,A-20044,2025/03/14,110644,gal,,R3,
M-1044,"408 Maple Ave, Wiley, CO 81092",Resident 1044,A-20044,2025/04/15,114502,gal,,R3,
M-1044,"408 Maple Ave, Wiley, CO 81092",Resident 1044,A-20044,2025/05/16,119502,gal,,R3,
M-1044,"408 Maple Ave, Wiley, CO 81092",Resident 1044,A-20044,2025/06/12,124997,gal,,R3,
M-1045,"415 Oak St, Wiley, CO 81092",Resident 1045,A-20045,2025/01/12,261420,gal,,R4,
M-1045,"415 Oak St, Wiley, CO 81092",Resident 1045,A-20045,2025/02/13,267989,gal,,R4,
M-1045,"415 Oak St, Wiley, CO 81092",Resident 1045,A-20045,2025/03/14,276959,gal,,R4,
M-1045,"415 Oak St, Wiley, CO 81092",Resident 1045,A-20045,2025/04/15,285541,gal,,R4,
M-1045,"415 Oak St, Wiley, CO 81092",Resident 1045,A-20045,2025/05/16,295965,gal,,R4,
M-1045,"415 Oak St, Wiley, CO 81092",Resident 1045,A-20045,2025/06/12,308412,gal,,R4,
M-1046,"422 Elm St, Wiley, CO 81092",Resident 1046,A-20046,2025/01/12,106798,gal,,R5,
M-1046,"422 Elm St, Wiley, CO 81092",Resident 1046,A-20046,2025/02/13,110854,gal,,R5,
M-1046,"422 Elm St, Wiley, CO 81092",Resident 1046,A-20046,2025/03/14,115069,gal,,R5,
M-1046,"422 Elm St, Wiley, CO 81092",Resident 1046,A-20046,2025/04/15,119373,gal,,R5,
M-1046,"422 Elm St, Wiley, CO 81092",Resident 1046,A-20046,2025/05/16,125517,gal,,R5,
M-1046,"422 Elm St, Wiley, CO 81092",Resident 1046,A-20046,2025/06/12,132567,gal,,R5,
M-1047,"429 3rd Ave, Wiley, CO 81092",Resident 1047,A-20047,2025/01/12,93750,gal,,R6,
M-1047,"429 3rd Ave, Wiley, CO 81092",Resident 1047,A-20047,2025/02/13,95911,gal,,R6,
M-1047,"429 3rd Ave, Wiley, CO 81092",Resident 1047,A-20047,2025/03/14,98926,gal,,R6,
M-1047,"429 3rd Ave, Wiley, CO 81092",Resident 1047,A-20047,2025/04/15,101762,gal,,R6,
M-1047,"429 3rd Ave, Wiley, CO 81092",Resident 1047,A-20047,2025/05/16,105639,gal,,R6,
M-1047,"429 3rd Ave, Wiley, CO 81092",Resident 1047,A-20047,2025/06/12,109346,gal,,R6,
M-1048,"436 5th St, Wiley, CO 81092",Resident 1048,A-20048,2025/01/12,373224,gal,,R1,
M-1048,"436 5th St, Wiley, CO 81092",Resident 1048,A-20048,2025/02/13,375333,gal,,R1,
M-1048,"436 5th St, Wiley, CO 81092",Resident 1048,A-20048,2025/03/14,377965,gal,,R1,
M-1048,"436 5th St, Wiley, CO 81092",Resident 1048,A-20048,2025/04/15,380601,gal,,R1,
M-1048,"436 5th St, Wiley, CO 81092",Resident 1048,A-20048,2025/05/16,384331,gal,,R1,
M-1048,"436 5th St, Wiley, CO 81092",Resident 1048,A-20048,2025/06/12,388181,gal,,R1,
M-1049,"443 Ranch Rd, Wiley, CO 81092",Resident 1049,A-20049,2025/01/12,330744,gal,,R2,
M-1049,"443 Ranch Rd, Wiley, CO 81092",Resident 1049,A-20049,2025/02/13,335105,gal,,R2,
M-1049,"443 Ranch Rd, Wiley, CO 81092",Resident 1049,A-20049,2025/03/14,339980,gal,,R2,
M-1049,"443 Ranch Rd, Wiley, CO 81092",Resident 1049,A-20049,2025/04/15,344813,gal,,R2,
M-1049,"443 Ranch Rd, Wiley, CO 81092",Resident 1049,A-20049,2025/05/16,350949,gal,,R2,
M-1049,"443 Ranch Rd, Wiley, CO 81092",Resident 1049,A-20049,2025/06/12,357815,gal,,R2,
M-1050,"450 Irrigation Ln, Wiley, CO 81092",Resident 1050,A-20050,2025/01/12,331283,gal,,R3,
M-1050,"450 Irrigation Ln, Wiley, CO 81092",Resident 1050,A-20050,2025/02/13,333769,gal,,R3,
M-1050,"450 Irrigation Ln, Wiley, CO 81092",Resident 1050,A-20050,2025/03/14,336922,gal,,R3,
M-1050,"450 Irrigation Ln, Wiley, CO 81092",Resident 1050,A-20050,2025/04/15,340259,gal,,R3,
M-1050,"450 Irrigation Ln, Wiley, CO 81092",Resident 1050,A-20050,2025/05/16,343347,gal,,R3,
M-1050,"450 Irrigation Ln, Wiley, CO 81092",Resident 1050,A-20050,2025/06/12,346815,gal,,R3,
M-1051,"457 North Frontage, Wiley, CO 81092",Resident 1051,A-20051,2025/01/12,357181,gal,,R4,
M-1051,"457 North Frontage, Wiley, CO 81092",Resident 1051,A-20051,2025/02/13,361584,gal,,R4,
M-1051,"457 North Frontage, Wiley, CO 81092",Resident 1051,A-20051,2025/03/14,365967,gal,,R4,
M-1051,"457 North Frontage, Wiley, CO 81092",Resident 1051,A-20051,2025/04/15,371146,gal,,R4,
M-1051,"457 North Frontage, Wiley, CO 81092",Resident 1051,A-20051,2025/05/16,376722,gal,,R4,
M-1051,"457 North Frontage, Wiley, CO 81092",Resident 1051,A-20051,2025/06/12,384044,gal,,R4,
M-1052,"464 South Loop, Wiley, CO 81092",Resident 1052,A-20052,2025/01/12,162785,gal,,R5,
M-1052,"464 South Loop, Wiley, CO 81092",Resident 1052,A-20052,2025/02/13,166136,gal,,R5,
M-1052,"464 South Loop, Wiley, CO 81092",Resident 1052,A-20052,2025/03/14,171447,gal,,R5,
M-1052,"464 South Loop, Wiley, CO 81092",Resident 1052,A-20052,2025/04/15,176660,gal,,R5,
M-1052,"464 South Loop, Wiley, CO 81092",Resident 1052,A-20052,2025/05/16,182441,gal,,R5,
M-1052,"464 South Loop, Wiley, CO 81092",Resident 1052,A-20052,2025/06/12,189901,gal,,R5,
M-1053,"471 Pioneer Rd, Wiley, CO 81092",Resident 1053,A-20053,2025/01/12,120050,gal,,R6,
M-1053,"471 Pioneer Rd, Wiley, CO 81092",Resident 1053,A-20053,2025/02/13,125120,gal,,R6,
M-1053,"471 Pioneer Rd, Wiley, CO 81092",Resident 1053,A-20053,2025/03/14,132944,gal,,R6,
M-1053,"471 Pioneer Rd, Wiley, CO 81092",Resident 1053,A-20053,2025/04/15,140736,gal,,R6,
M-1053,"471 Pioneer Rd, Wiley, CO 81092",Resident 1053,A-20053,2025/05/16,148054,gal,,R6,
M-1053,"471 Pioneer Rd, Wiley, CO 81092",Resident 1053,A-20053,2025/06/12,159069,gal,,R6,
M-1054,"478 Cottonwood Dr, Wiley, CO 81092",Resident 1054,A-20054,2025/01/12,341730,gal,,R1,
M-1054,"478 Cottonwood Dr, Wiley, CO 81092",Resident 1054,A-20054,2025/02/13,345443,gal,,R1,
M-1054,"478 Cottonwood Dr, Wiley, CO 81092",Resident 1054,A-20054,2025/03/14,350448,gal,,R1,
M-1054,"478 Cottonwood Dr, Wiley, CO 81092",Resident 1054,A-20054,2025/04/15,355200,gal,,R1,
M-1054,"478 Cottonwood Dr, Wiley, CO 81092",Resident 1054,A-20054,2025/05/16,360750,gal,,R1,
M-1054,"478 Cottonwood Dr, Wiley, CO 81092",Resident 1054,A-20054,2025/06/12,365991,gal,,R1,
M-1055,"485 Sand Creek Rd, Wiley, CO 81092",Resident 1055,A-20055,2025/01/12,106556,gal,,R2,
M-1055,"485 Sand Creek Rd, Wiley, CO 81092",Resident 1055,A-20055,2025/02/13,108300,gal,,R2,
M-1055,"485 Sand Creek Rd, Wiley, CO 81092",Resident 1055,A-20055,2025/03/14,110795,gal,,R2,
M-1055,"485 Sand Creek Rd, Wiley, CO 81092",Resident 1055,A-20055,2025/06/12,114679,gal,,R2,
M-1056,"492 Prairie View, Wiley, CO 81092",Resident 1056,A-20056,2025/01/12,191531,gal,,R3,
M-1056,"492 Prairie View, Wiley, CO 81092",Resident 1056,A-20056,2025/02/13,197321,gal,,R3,
M-1056,"492 Prairie View, Wiley, CO 81092",Resident 1056,A-20056,2025/03/14,204595,gal,,R3,
M-1056,"492 Prairie View, Wiley, CO 81092",Resident 1056,A-20056,2025/04/15,213972,gal,,R3,
M-1056,"492 Prairie View, Wiley, CO 81092",Resident 1056,A-20056,2025/05/16,224445,gal,,R3,
M-1056,"492 Prairie View, Wiley, CO 81092",Resident 1056,A-20056,2025/06/12,234202,gal,,R3,
M-1057,"499 School House Rd, Wiley, CO 81092",Resident 1057,A-20057,2025/01/12,120119,gal,,R4,
M-1057,"499 School House Rd, Wiley, CO 81092",Resident 1057,A-20057,2025/02/13,125214,gal,,R4,
M-1057,"499 School House Rd, Wiley, CO 81092",Resident 1057,A-20057,2025/03/14,130409,gal,,R4,
M-1057,"499 School House Rd, Wiley, CO 81092",Resident 1057,A-20057,2025/04/15,136876,gal,,R4,
M-1057,"499 School House Rd, Wiley, CO 81092",Resident 1057,A-20057,2025/05/16,142764,gal,,R4,
M-1057,"499 School House Rd, Wiley, CO 81092",Resident 1057,A-20057,2025/06/12,150599,gal,,R4,
M-1058,"506 Cemetery Rd, Wiley, CO 81092",Resident 1058,A-20058,2025/01/12,400459,gal,,R5,
M-1058,"506 Cemetery Rd, Wiley, CO 81092",Resident 1058,A-20058,2025/02/13,406098,gal,,R5,
M-1058,"506 Cemetery Rd, Wiley, CO 81092",Resident 1058,A-20058,2025/03/14,412458,gal,,R5,
M-1058,"506 Cemetery Rd, Wiley, CO 81092",Resident 1058,A-20058,2025/04/15,418771,gal,,R5,
M-1058,"506 Cemetery Rd, Wiley, CO 81092",Resident 1058,A-20058,2025/05/16,425653,gal,,R5,
M-1058,"506 Cemetery Rd, Wiley, CO 81092",Resident 1058,A-20058,2025/06/12,433340,gal,,R5,
M-1059,"513 Grain Elevator Rd, Wiley, CO 81092",Resident 1059,A-20059,2025/01/12,105009,gal,,R6,
M-1059,"513 Grain Elevator Rd, Wiley, CO 81092",Resident 1059,A-20059,2025/02/13,107274,gal,,R6,
M-1059,"513 Grain Elevator Rd, Wiley, CO 81092",Resident 1059,A-20059,2025/03/14,110719,gal,,R6,
M-1059,"513 Grain Elevator Rd, Wiley, CO 81092",Resident 1059,A-20059,2025/04/15,113984,gal,,R6,
M-1059,"513 Grain Elevator Rd, Wiley, CO 81092",Resident 1059,A-20059,2025/05/16,118059,gal,,R6,
M-1059,"513 Grain Elevator Rd, Wiley, CO 81092",Resident 1059,A-20059,2025/06/12,122097,gal,,R6,
M-1060,"520 Main St, Wiley, CO 81092",Resident 1060,A-20060,2025/01/12,206071,gal,,R1,
M-1060,"520 Main St, Wiley, CO 81092",Resident 1060,A-20060,2025/02/13,210278,gal,,R1,
M-1060,"520 Main St, Wiley, CO 81092",Resident 1060,A-20060,2025/03/14,214945,gal,,R1,
M-1060,"520 Main St, Wiley, CO 81092",Resident 1060,A-20060,2025/04/15,220220,gal,,R1,
M-1060,"520 Main St, Wiley, CO 81092",Resident 1060,A-20060,2025/05/16,226931,gal,,R1,
M-1060,"520 Main St, Wiley, CO 81092",Resident 1060,A-20060,2025/06/12,233687,gal,,R1,
M-1061,"527 County Rd 10, Wiley, CO 81092",Resident 1061,A-20061,2025/01/12,278254,gal,,R2,
M-1061,"527 County Rd 10, Wiley, CO 81092",Resident 1061,A-20061,2025/02/13,280381,gal,,R2,
M-1061,"527 County Rd 10, Wiley, CO 81092",Resident 1061,A-20061,2025/03/14,283066,gal,,R2,
M-1061,"527 County Rd 10, Wiley, CO 81092",Resident 1061,A-20061,2025/04/15,286263,gal,,R2,
M-1061,"527 County Rd 10, Wiley, CO 81092",Resident 1061,A-20061,2025/05/16,289288,gal,,R2,
M-1061,"527 County Rd 10, Wiley, CO 81092",Resident 1061,A-20061,2025/06/12,293364,gal,,R2,
M-1062,"534 County Rd 14, Wiley, CO 81092",Resident 1062,A-20062,2025/01/12,148961,gal,,R3,
M-1062,"534 County Rd 14, Wiley, CO 81092",Resident 1062,A-20062,2025/02/13,154117,gal,,R3,
M-1062,"534 County Rd 14, Wiley, CO 81092",Resident 1062,A-20062,2025/03/14,161607,gal,,R3,
M-1062,"534 County Rd 14, Wiley, CO 81092",Resident 1062,A-20062,2025/04/15,168333,gal,,R3,
M-1062,"534 County Rd 14, Wiley, CO 81092",Resident 1062,A-20062,2025/05/16,175962,gal,,R3,
M-1062,"534 County Rd 14, Wiley, CO 81092",Resident 1062,A-20062,2025/06/12,185521,gal,,R3,
M-1063,"541 Highway 287, Wiley, CO 81092",Resident 1063,A-20063,2025/01/12,375401,gal,,R4,
M-1063,"541 Highway 287, Wiley, CO 81092",Resident 1063,A-20063,2025/02/13,378585,gal,,R4,
M-1063,"541 Highway 287, Wiley, CO 81092",Resident 1063,A-20063,2025/03/14,382685,gal,,R4,
M-1063,"541 Highway 287, Wiley, CO 81092",Resident 1063,A-20063,2025/04/15,387131,gal,,R4,
M-1063,"541 Highway 287, Wiley, CO 81092",Resident 1063,A-20063,2025/05/16,393085,gal,,R4,
M-1063,"541 Highway 287, Wiley, CO 81092",Resident 1063,A-20063,2025/06/12,399794,gal,,R4,
M-1064,"548 Maple Ave, Wiley, CO 81092",Resident 1064,A-20064,2025/01/12,219494,gal,,R5,
M-1064,"548 Maple Ave, Wiley, CO 81092",Resident 1064,A-20064,2025/02/13,224800,gal,,R5,
M-1064,"548 Maple Ave, Wiley, CO 81092",Resident 1064,A-20064,2025/03/14,232751,gal,,R5,
M-1064,"548 Maple Ave, Wiley, CO 81092",Resident 1064,A-20064,2025/04/15,239394,gal,,R5,
M-1064,"548 Maple Ave, Wiley, CO 81092",Resident 1064,A-20064,2025/05/16,248364,gal,,R5,
M-1064,"548 Maple Ave, Wiley, CO 81092",Resident 1064,A-20064,2025/06/12,258513,gal,,R5,
M-1065,"555 Oak St, Wiley, CO 81092",Resident 1065,A-20065,2025/01/12,395096,gal,,R6,
M-1065,"555 Oak St, Wiley, CO 81092",Resident 1065,A-20065,2025/02/13,401062,gal,,R6,
M-1065,"555 Oak St, Wiley, CO 81092",Resident 1065,A-20065,2025/03/14,408879,gal,,R6,
M-1065,"555 Oak St, Wiley, CO 81092",Resident 1065,A-20065,2025/04/15,415750,gal,,R6,
M-1065,"555 Oak St, Wiley, CO 81092",Resident 1065,A-20065,2025/05/16,423539,gal,,R6,
M-1065,"555 Oak St, Wiley, CO 81092",Resident 1065,A-20065,2025/06/12,433539,gal,,R6,
M-1066,"562 Elm St, Wiley, CO 81092",Resident 1066,A-20066,2025/01/12,392993,gal,,R1,
M-1066,"562 Elm St, Wiley, CO 81092",Resident 1066,A-20066,2025/02/13,396740,gal,,R1,
M-1066,"562 Elm St, Wiley, CO 81092",Resident 1066,A-20066,2025/03/14,401333,gal,,R1,
M-1066,"562 Elm St, Wiley, CO 81092",Resident 1066,A-20066,2025/04/15,406059,gal,,R1,
M-1066,"562 Elm St, Wiley, CO 81092",Resident 1066,A-20066,2025/05/16,412571,gal,,R1,
M-1066,"562 Elm St, Wiley, CO 81092",Resident 1066,A-20066,2025/06/12,420538,gal,,R1,
M-1067,"569 3rd Ave, Wiley, CO 81092",Resident 1067,A-20067,2025/01/12,109963,gal,,R2,
M-1067,"569 3rd Ave, Wiley, CO 81092",Resident 1067,A-20067,2025/02/13,114557,gal,,R2,
M-1067,"569 3rd Ave, Wiley, CO 81092",Resident 1067,A-20067,2025/03/14,122510,gal,,R2,
M-1067,"569 3rd Ave, Wiley, CO 81092",Resident 1067,A-20067,2025/04/15,130261,gal,,R2,
M-1067,"569 3rd Ave, Wiley, CO 81092",Resident 1067,A-20067,2025/05/16,138241,gal,,R2,
M-1067,"569 3rd Ave, Wiley, CO 81092",Resident 1067,A-20067,2025/06/12,148071,gal,,R2,
M-1068,"576 5th St, Wiley, CO 81092",Resident 1068,A-20068,2025/01/12,396808,gal,,R3,
M-1068,"576 5th St, Wiley, CO 81092",Resident 1068,A-20068,2025/02/13,399693,gal,,R3,
M-1068,"576 5th St, Wiley, CO 81092",Resident 1068,A-20068,2025/03/14,403063,gal,,R3,
M-1068,"576 5th St, Wiley, CO 81092",Resident 1068,A-20068,2025/04/15,407153,gal,,R3,
M-1068,"576 5th St, Wiley, CO 81092",Resident 1068,A-20068,2025/05/16,411670,gal,,R3,
M-1068,"576 5th St, Wiley, CO 81092",Resident 1068,A-20068,2025/06/12,416519,gal,,R3,
M-1069,"583 Ranch Rd, Wiley, CO 81092",Resident 1069,A-20069,2025/01/12,140964,gal,,R4,
M-1069,"583 Ranch Rd, Wiley, CO 81092",Resident 1069,A-20069,2025/02/13,147107,gal,,R4,
M-1069,"583 Ranch Rd, Wiley, CO 81092",Resident 1069,A-20069,2025/03/14,155150,gal,,R4,
M-1069,"583 Ranch Rd, Wiley, CO 81092",Resident 1069,A-20069,2025/04/15,162065,gal,,R4,
M-1069,"583 Ranch Rd, Wiley, CO 81092",Resident 1069,A-20069,2025/05/16,170197,gal,,R4,
M-1069,"583 Ranch Rd, Wiley, CO 81092",Resident 1069,A-20069,2025/06/12,181032,gal,,R4,
M-1070,"590 Irrigation Ln, Wiley, CO 81092",Resident 1070,A-20070,2025/01/12,285773,gal,,R5,
M-1070,"590 Irrigation Ln, Wiley, CO 81092",Resident 1070,A-20070,2025/02/13,287878,gal,,R5,
M-1070,"590 Irrigation Ln, Wiley, CO 81092",Resident 1070,A-20070,2025/03/14,290238,gal,,R5,
M-1070,"590 Irrigation Ln, Wiley, CO 81092",Resident 1070,A-20070,2025/04/15,293415,gal,,R5,
M-1070,"590 Irrigation Ln, Wiley, CO 81092",Resident 1070,A-20070,2025/05/16,296150,gal,,R5,
M-1070,"590 Irrigation Ln, Wiley, CO 81092",Resident 1070,A-20070,2025/06/12,300113,gal,,R5,
M-1071,"597 North Frontage, Wiley, CO 81092",Resident 1071,A-20071,2025/01/12,409249,gal,,R6,
M-1071,"597 North Frontage, Wiley, CO 81092",Resident 1071,A-20071,2025/02/13,411285,gal,,R6,
M-1071,"597 North Frontage, Wiley, CO 81092",Resident 1071,A-20071,2025/03/14,413975,gal,,R6,
M-1071,"597 North Frontage, Wiley, CO 81092",Resident 1071,A-20071,2025/04/15,416572,gal,,R6,
M-1071,"597 North Frontage, Wiley, CO 81092",Resident 1071,A-20071,2025/05/16,419419,gal,,R6,
M-1071,"597 North Frontage, Wiley, CO 81092",Resident 1071,A-20071,2025/06/12,422473,gal,,R6,
M-1072,"604 South Loop, Wiley, CO 81092",Resident 1072,A-20072,2025/01/12,399726,gal,,R1,
M-1072,"604 South Loop, Wiley, CO 81092",Resident 1072,A-20072,2025/02/13,405524,gal,,R1,
M-1072,"604 South Loop, Wiley, CO 81092",Resident 1072,A-20072,2025/03/14,413004,gal,,R1,
M-1072,"604 South Loop, Wiley, CO 81092",Resident 1072,A-20072,2025/04/15,421230,gal,,R1,
M-1072,"604 South Loop, Wiley, CO 81092",Resident 1072,A-20072,2025/05/16,430236,gal,,R1,
M-1072,"604 South Loop, Wiley, CO 81092",Resident 1072,A-20072,2025/06/12,441017,gal,,R1,
M-1073,"611 Pioneer Rd, Wiley, CO 81092",Resident 1073,A-20073,2025/01/12,370313,gal,,R2,
M-1073,"611 Pioneer Rd, Wiley, CO 81092",Resident 1073,A-20073,2025/02/13,373776,gal,,R2,
M-1073,"611 Pioneer Rd, Wiley, CO 81092",Resident 1073,A-20073,2025/03/14,378113,gal,,R2,
M-1073,"611 Pioneer Rd, Wiley, CO 81092",Resident 1073,A-20073,2025/04/15,382788,gal,,R2,
M-1073,"611 Pioneer Rd, Wiley, CO 81092",Resident 1073,A-20073,2025/05/16,387011,gal,,R2,
M-1073,"611 Pioneer Rd, Wiley, CO 81092",Resident 1073,A-20073,2025/06/12,392086,gal,,R2,
M-1074,"618 Cottonwood Dr, Wiley, CO 81092",Resident 1074,A-20074,2025/01/12,349020,gal,,R3,
M-1074,"618 Cottonwood Dr, Wiley, CO 81092",Resident 1074,A-20074,2025/02/13,352408,gal,,R3,
M-1074,"618 Cottonwood Dr, Wiley, CO 81092",Resident 1074,A-20074,2025/03/14,357153,gal,,R3,
M-1074,"618 Cottonwood Dr, Wiley, CO 81092",Resident 1074,A-20074,2025/04/15,362372,gal,,R3,
M-1074,"618 Cottonwood Dr, Wiley, CO 81092",Resident 1074,A-20074,2025/05/16,368211,gal,,R3,
M-1074,"618 Cottonwood Dr, Wiley, CO 81092",Resident 1074,A-20074,2025/06/12,374095,gal,,R3,
M-1075,"625 Sand Creek Rd, Wiley, CO 81092",Resident 1075,A-20075,2025/01/12,232254,gal,,R4,
M-1075,"625 Sand Creek Rd, Wiley, CO 81092",Resident 1075,A-20075,2025/02/13,234527,gal,,R4,
M-1075,"625 Sand Creek Rd, Wiley, CO 81092",Resident 1075,A-20075,2025/03/14,237081,gal,,R4,
M-1075,"625 Sand Creek Rd, Wiley, CO 81092",Resident 1075,A-20075,2025/04/15,239591,gal,,R4,
M-1075,"625 Sand Creek Rd, Wiley, CO 81092",Resident 1075,A-20075,2025/05/16,242957,gal,,R4,
M-1075,"625 Sand Creek Rd, Wiley, CO 81092",Resident 1075,A-20075,2025/06/12,247012,gal,,R4,
M-1076,"632 Prairie View, Wiley, CO 81092",Resident 1076,A-20076,2025/01/12,209634,gal,,R5,
M-1076,"632 Prairie View, Wiley, CO 81092",Resident 1076,A-20076,2025/02/13,212657,gal,,R5,
M-1076,"632 Prairie View, Wiley, CO 81092",Resident 1076,A-20076,2025/03/14,216655,gal,,R5,
M-1076,"632 Prairie View, Wiley, CO 81092",Resident 1076,A-20076,2025/04/15,220955,gal,,R5,
M-1076,"632 Prairie View, Wiley, CO 81092",Resident 1076,A-20076,2025/05/16,225465,gal,,R5,
M-1076,"632 Prairie View, Wiley, CO 81092",Resident 1076,A-20076,2025/06/12,230817,gal,,R5,
M-1077,"639 School House Rd, Wiley, CO 81092",Resident 1077,A-20077,2025/01/12,174077,gal,,R6,
M-1077,"639 School House Rd, Wiley, CO 81092",Resident 1077,A-20077,2025/02/13,176205,gal,,R6,
M-1077,"639 School House Rd, Wiley, CO 81092",Resident 1077,A-20077,2025/03/14,179401,gal,,R6,
M-1077,"639 School House Rd, Wiley, CO 81092",Resident 1077,A-20077,2025/04/15,182215,gal,,R6,
M-1077,"639 School House Rd, Wiley, CO 81092",Resident 1077,A-20077,2025/05/16,185344,gal,,R6,
M-1077,"639 School House Rd, Wiley, CO 81092",Resident 1077,A-20077,2025/06/12,189846,gal,,R6,
M-1078,"646 Cemetery Rd, Wiley, CO 81092",Resident 1078,A-20078,2025/01/12,245866,gal,,R1,
M-1078,"646 Cemetery Rd, Wiley, CO 81092",Resident 1078,A-20078,2025/02/13,250081,gal,,R1,
M-1078,"646 Cemetery Rd, Wiley, CO 81092",Resident 1078,A-20078,2025/03/14,255967,gal,,R1,
M-1078,"646 Cemetery Rd, Wiley, CO 81092",Resident 1078,A-20078,2025/04/15,261784,gal,,R1,
M-1078,"646 Cemetery Rd, Wiley, CO 81092",Resident 1078,A-20078,2025/05/16,268617,gal,,R1,
M-1078,"646 Cemetery Rd, Wiley, CO 81092",Resident 1078,A-20078,2025/06/12,275915,gal,,R1,
M-1079,"653 Grain Elevator Rd, Wiley, CO 81092",Resident 1079,A-20079,2025/01/12,200956,gal,,R2,
M-1079,"653 Grain Elevator Rd, Wiley, CO 81092",Resident 1079,A-20079,2025/02/13,204635,gal,,R2,
M-1079,"653 Grain Elevator Rd, Wiley, CO 81092",Resident 1079,A-20079,2025/03/14,208556,gal,,R2,
M-1079,"653 Grain Elevator Rd, Wiley, CO 81092",Resident 1079,A-20079,2025/04/15,213593,gal,,R2,
M-1079,"653 Grain Elevator Rd, Wiley, CO 81092",Resident 1079,A-20079,2025/05/16,219126,gal,,R2,
M-1079,"653 Grain Elevator Rd, Wiley, CO 81092",Resident 1079,A-20079,2025/06/12,226054,gal,,R2,
M-1080,"660 Main St, Wiley, CO 81092",Resident 1080,A-20080,2025/01/12,223490,gal,,R3,
M-1080,"660 Main St, Wiley, CO 81092",Resident 1080,A-20080,2025/02/13,228318,gal,,R3,
M-1080,"660 Main St, Wiley, CO 81092",Resident 1080,A-20080,2025/03/14,233523,gal,,R3,
M-1080,"660 Main St, Wiley, CO 81092",Resident 1080,A-20080,2025/04/15,238649,gal,,R3,
M-1080,"660 Main St, Wiley, CO 81092",Resident 1080,A-20080,2025/05/16,245835,gal,,R3,
M-1080,"660 Main St, Wiley, CO 81092",Resident 1080,A-20080,2025/06/12,252752,gal,,R3,
M-1081,"667 County Rd 10, Wiley, CO 81092",Resident 1081,A-20081,2025/01/12,299216,gal,,R4,
M-1081,"667 County Rd 10, Wiley, CO 81092",Resident 1081,A-20081,2025/02/13,304619,gal,,R4,
M-1081,"667 County Rd 10, Wiley, CO 81092",Resident 1081,A-20081,2025/03/14,312586,gal,,R4,
M-1081,"667 County Rd 10, Wiley, CO 81092",Resident 1081,A-20081,2025/04/15,321096,gal,,R4,
M-1081,"667 County Rd 10, Wiley, CO 81092",Resident 1081,A-20081,2025/05/16,329064,gal,,R4,
M-1081,"667 County Rd 10, Wiley, CO 81092",Resident 1081,A-20081,2025/06/12,339493,gal,,R4,
M-1082,"674 County Rd 14, Wiley, CO 81092",Resident 1082,A-20082,2025/01/12,147802,gal,,R5,
M-1082,"674 County Rd 14, Wiley, CO 81092",Resident 1082,A-20082,2025/02/13,151692,gal,,R5,
M-1082,"674 County Rd 14, Wiley, CO 81092",Resident 1082,A-20082,2025/03/14,157019,gal,,R5,
M-1082,"674 County Rd 14, Wiley, CO 81092",Resident 1082,A-20082,2025/04/15,161770,gal,,R5,
M-1082,"674 County Rd 14, Wiley, CO 81092",Resident 1082,A-20082,2025/05/16,167533,gal,,R5,
M-1082,"674 County Rd 14, Wiley, CO 81092",Resident 1082,A-20082,2025/06/12,173815,gal,,R5,
M-1083,"681 Highway 287, Wiley, CO 81092",Resident 1083,A-20083,2025/01/12,408107,gal,,R6,
M-1083,"681 Highway 287, Wiley, CO 81092",Resident 1083,A-20083,2025/02/13,410861,gal,,R6,
M-1083,"681 Highway 287, Wiley, CO 81092",Resident 1083,A-20083,2025/03/14,414270,gal,,R6,
M-1083,"681 Highway 287, Wiley, CO 81092",Resident 1083,A-20083,2025/04/15,418169,gal,,R6,
M-1083,"681 Highway 287, Wiley, CO 81092",Resident 1083,A-20083,2025/05/16,421820,gal,,R6,
M-1083,"681 Highway 287, Wiley, CO 81092",Resident 1083,A-20083,2025/06/12,427087,gal,,R6,
M-1084,"688 Maple Ave, Wiley, CO 81092",Resident 1084,A-20084,2025/01/12,235081,gal,,R1,
