Meter ID,Service Address,Occupant Name,Account Number,Reading Date,Cumulative Reading,Unit,Diagnostic Flag,Route,Notes
M-1041,"387 County Rd 10, Wiley, CO 81092",Resident 1041,A-20041,2025-10-16,162186,gallons,,R6,
M-1041,"387 County Rd 10, Wiley, CO 81092",Resident 1041,A-20041,2025-11-12,166098,gallons,,R6,
M-1041,"387 County Rd 10, Wiley, CO 81092",Resident 1041,A-20041,2025-12-13,169607,gallons,,R6,
M-1042,"394 County Rd 14, Wiley, CO 81092",Resident 1042,A-20042,2025-07-13,406585,gallons,,R1,
M-1042,"394 County Rd 14, Wiley, CO 81092",Resident 1042,A-20042,2025-08-14,412277,gallons,,R1,
M-1042,"394 County Rd 14, Wiley, CO 81092",Resident 1042,A-20042,2025-09-15,417183,gallons,,R1,
M-1042,"394 County Rd 14, Wiley, CO 81092",Resident 1042,A-20042,2025-10-16,421515,gallons,,R1,
M-1042,"394 County Rd 14, Wiley, CO 81092",Resident 1042,A-20042,2025-11-12,424405,gallons,,R1,
M-1042,"394 County Rd 14, Wiley, CO 81092",Resident 1042,A-20042,2025-12-13,427630,gallons,,R1,
M-1043,"401 Highway 287, Wiley, CO 81092",Resident 1043,A-20043,2025-07-13,376470,gallons,,R2,
M-1043,"401 Highway 287, Wiley, CO 81092",Resident 1043,A-20043,2025-08-14,380939,gallons,,R2,
M-1043,"401 Highway 287, Wiley, CO 81092",Resident 1043,A-20043,2025-09-15,384896,gallons,,R2,
M-1043,"401 Highway 287, Wiley, CO 81092",Resident 1043,A-20043,2025-10-16,388312,gallons,,R2,
M-1043,"401 Highway 287, Wiley, CO 81092",Resident 1043,A-20043,2025-11-12,391193,gallons,,R2,
M-1043,"401 Highway 287, Wiley, CO 81092",Resident 1043,A-20043,2025-12-13,393835,gallons,,R2,
M-1044,"408 Maple Ave, Wiley, CO 81092",Resident 1044,A-20044,2025-07-13,130076,gallons,,R3,
M-1044,"408 Maple Ave, Wiley, CO 81092",Resident 1044,A-20044,2025-08-14,135755,gallons,,R3,
M-1044,"408 Maple Ave, Wiley, CO 81092",Resident 1044,A-20044,2025-09-15,139640,gallons,,R3,
M-1044,"408 Maple Ave, Wiley, CO 81092",Resident 1044,A-20044,2025-10-16,143716,gallons,,R3,
M-1044,"408 Maple Ave, Wiley, CO 81092",Resident 1044,A-20044,2025-11-12,146837,gallons,,R3,
M-1044,"408 Maple Ave, Wiley, CO 81092",Resident 1044,A-20044,2025-12-13,149410,gallons,,R3,
M-1045,"415 Oak St, Wiley, CO 81092",Resident 1045,A-20045,2025-07-13,318412,gallons,,R4,
M-1045,"415 Oak St, Wiley, CO 81092",Resident 1045,A-20045,2025-08-14,330632,gallons,,R4,
M-1045,"415 Oak St, Wiley, CO 81092",Resident 1045,A-20045,2025-09-15,341585,gallons,,R4,
M-1045,"415 Oak St, Wiley, CO 81092",Resident 1045,A-20045,2025-10-16,350050,gallons,,R4,
M-1045,"415 Oak St, Wiley, CO 81092",Resident 1045,A-20045,2025-11-12,357033,gallons,,R4,
M-1045,"415 Oak St, Wiley, CO 81092",Resident 1045,A-20045,2025-12-13,363760,gallons,,R4,
M-1046,"422 Elm St, Wiley, CO 81092",Resident 1046,A-20046,2025-07-13,138364,gallons,,R5,
M-1046,"422 Elm St, Wiley, CO 81092",Resident 1046,A-20046,2025-08-14,145768,gallons,,R5,
M-1046,"422 Elm St, Wiley, CO 81092",Resident 1046,A-20046,2025-09-15,152232,gallons,,R5,
M-1046,"422 Elm St, Wiley, CO 81092",Resident 1046,A-20046,2025-10-16,156775,gallons,,R5,
M-1046,"422 Elm St, Wiley, CO 81092",Resident 1046,A-20046,2025-11-12,160267,gallons,,R5,
M-1046,"422 Elm St, Wiley, CO 81092",Resident 1046,A-20046,2025-12-13,164342,gallons,,R5,
M-1047,"429 3rd Ave, Wiley, CO 81092",Resident 1047,A-20047,2025-07-13,113807,gallons,,R6,
M-1047,"429 3rd Ave, Wiley, CO 81092",Resident 1047,A-20047,2025-08-14,118102,gallons,,R6,
M-1047,"429 3rd Ave, Wiley, CO 81092",Resident 1047,A-20047,2025-09-15,121570,gallons,,R6,
M-1047,"429 3rd Ave, Wiley, CO 81092",Resident 1047,A-20047,2025-10-16,124415,gallons,,R6,
M-1047,"429 3rd Ave, Wiley, CO 81092",Resident 1047,A-20047,2025-11-12,126980,gallons,,R6,
M-1047,"429 3rd Ave, Wiley, CO 81092",Resident 1047,A-20047,2025-12-13,129161,gallons,,R6,
M-1048,"436 5th St, Wiley, CO 81092",Resident 1048,A-20048,2025-07-13,392245,gallons,,R1,
M-1048,"436 5th St, Wiley, CO 81092",Resident 1048,A-20048,2025-08-14,396536,gallons,,R1,
M-1048,"436 5th St, Wiley, CO 81092",Resident 1048,A-20048,2025-09-15,399437,gallons,,R1,
M-1048,"436 5th St, Wiley, CO 81092",Resident 1048,A-20048,2025-10-16,402302,gallons,,R1,
M-1048,"436 5th St, Wiley, CO 81092",Resident 1048,A-20048,2025-11-12,404221,gallons,,R1,
M-1048,"436 5th St, Wiley, CO 81092",Resident 1048,A-20048,2025-12-13,406680,gallons,,R1,
M-1049,"443 Ranch Rd, Wiley, CO 81092",Resident 1049,A-20049,2025-07-13,365147,gallons,,R2,
M-1049,"443 Ranch Rd, Wiley, CO 81092",Resident 1049,A-20049,2025-08-14,372203,gallons,,R2,
M-1049,"443 Ranch Rd, Wiley, CO 81092",Resident 1049,A-20049,2025-09-15,378184,gallons,,R2,
M-1049,"443 Ranch Rd, Wiley, CO 81092",Resident 1049,A-20049,2025-10-16,382909,gallons,,R2,
M-1049,"443 Ranch Rd, Wiley, CO 81092",Resident 1049,A-20049,2025-11-12,386793,gallons,,R2,
M-1049,"443 Ranch Rd, Wiley, CO 81092",Resident 1049,A-20049,2025-12-13,391214,gallons,,R2,
M-1050,"450 Irrigation Ln, Wiley, CO 81092",Resident 1050,A-20050,2025-07-13,350524,gallons,,R3,
M-1050,"450 Irrigation Ln, Wiley, CO 81092",Resident 1050,A-20050,2025-08-14,354804,gallons,,R3,
M-1050,"450 Irrigation Ln, Wiley, CO 81092",Resident 1050,A-20050,2025-09-15,358031,gallons,,R3,
M-1050,"450 Irrigation Ln, Wiley, CO 81092",Resident 1050,A-20050,2025-10-16,360648,gallons,,R3,
M-1050,"450 Irrigation Ln, Wiley, CO 81092",Resident 1050,A-20050,2025-11-12,362675,gallons,,R3,
M-1050,"450 Irrigation Ln, Wiley, CO 81092",Resident 1050,A-20050,2025-12-13,364740,gallons,,R3,
M-1051,"457 North Frontage, Wiley, CO 81092",Resident 1051,A-20051,2025-07-13,390480,gallons,,R4,
M-1051,"457 North Frontage, Wiley, CO 81092",Resident 1051,A-20051,2025-08-14,396714,gallons,,R4,
M-1051,"457 North Frontage, Wiley, CO 81092",Resident 1051,A-20051,2025-09-15,402148,gallons,,R4,
M-1051,"457 North Frontage, Wiley, CO 81092",Resident 1051,A-20051,2025-10-16,407398,gallons,,R4,
M-1051,"457 North Frontage, Wiley, CO 81092",Resident 1051,A-20051,2025-11-12,411452,gallons,,R4,
M-1051,"457 North Frontage, Wiley, CO 81092",Resident 1051,A-20051,2025-12-13,415540,gallons,,R4,
M-1052,"464 South Loop, Wiley, CO 81092",Resident 1052,A-20052,2025-07-13,196446,gallons,,R5,
M-1052,"464 South Loop, Wiley, CO 81092",Resident 1052,A-20052,2025-08-14,202638,gallons,,R5,
M-1052,"464 South Loop, Wiley, CO 81092",Resident 1052,A-20052,2025-09-15,207554,gallons,,R5,
M-1052,"464 South Loop, Wiley, CO 81092",Resident 1052,A-20052,2025-10-16,211892,gallons,,R5,
M-1052,"464 South Loop, Wiley, CO 81092",Resident 1052,A-20052,2025-11-12,215780,gallons,,R5,
M-1052,"464 South Loop, Wiley, CO 81092",Resident 1052,A-20052,2025-12-13,219423,gallons,,R5,
M-1053,"471 Pioneer Rd, Wiley, CO 81092",Resident 1053,A-20053,2025-07-13,169091,gallons,,R6,
M-1053,"471 Pioneer Rd, Wiley, CO 81092",Resident 1053,A-20053,2025-08-14,178449,gallons,,R6,
M-1053,"471 Pioneer Rd, Wiley, CO 81092",Resident 1053,A-20053,2025-09-15,186354,gallons,,R6,
M-1053,"471 Pioneer Rd, Wiley, CO 81092",Resident 1053,A-20053,2025-10-16,193282,gallons,,R6,
M-1053,"471 Pioneer Rd, Wiley, CO 81092",Resident 1053,A-20053,2025-11-12,198948,gallons,,R6,
M-1053,"471 Pioneer Rd, Wiley, CO 81092",Resident 1053,A-20053,2025-12-13,204014,gallons,,R6,
M-1054,"478 Cottonwood Dr, Wiley, CO 81092",Resident 1054,A-20054,2025-07-13,371766,gallons,,R1,
M-1054,"478 Cottonwood Dr, Wiley, CO 81092",Resident 1054,A-20054,2025-08-14,377374,gallons,,R1,
M-1054,"478 Cottonwood Dr, Wiley, CO 81092",Resident 1054,A-20054,2025-09-15,382261,gallons,,R1,
M-1054,"478 Cottonwood Dr, Wiley, CO 81092",Resident 1054,A-20054,2025-10-16,386083,gallons,,R1,
M-1054,"478 Cottonwood Dr, Wiley, CO 81092",Resident 1054,A-20054,2025-11-12,389450,gallons,,R1,
M-1054,"478 Cottonwood Dr, Wiley, CO 81092",Resident 1054,A-20054,2025-12-13,392609,gallons,,R1,
M-1055,"485 Sand Creek Rd, Wiley, CO 81092",Resident 1055,A-20055,2025-07-13,117628,gallons,,R2,
M-1055,"485 Sand Creek Rd, Wiley, CO 81092",Resident 1055,A-20055,2025-08-14,121129,gallons,,R2,
M-1055,"485 Sand Creek Rd, Wiley, CO 81092",Resident 1055,A-20055,2025-09-15,124120,gallons,,R2,
M-1055,"485 Sand Creek Rd, Wiley, CO 81092",Resident 1055,A-20055,2025-10-16,126676,gallons,,R2,
M-1055,"485 Sand Creek Rd, Wiley, CO 81092",Resident 1055,A-20055,2025-12-13,128524,gallons,,R2,
M-1056,"492 Prairie View, Wiley, CO 81092",Resident 1056,A-20056,2025-07-13,245814,gallons,,R3,
M-1056,"492 Prairie View, Wiley, CO 81092",Resident 1056,A-20056,2025-08-14,257505,gallons,,R3,
M-1056,"492 Prairie View, Wiley, CO 81092",Resident 1056,A-20056,2025-09-15,266611,gallons,,R3,
M-1056,"492 Prairie View, Wiley, CO 81092",Resident 1056,A-20056,2025-10-16,275459,gallons,,R3,
M-1056,"492 Prairie View, Wiley, CO 81092",Resident 1056,A-20056,2025-11-12,282120,gallons,,R3,
M-1056,"492 Prairie View, Wiley, CO 81092",Resident 1056,A-20056,2025-12-13,288335,gallons,,R3,
M-1057,"499 School House Rd, Wiley, CO 81092",Resident 1057,A-20057,2025-07-13,158733,gallons,,R4,
M-1057,"499 School House Rd, Wiley, CO 81092",Resident 1057,A-20057,2025-08-14,167282,gallons,,R4,
M-1057,"499 School House Rd, Wiley, CO 81092",Resident 1057,A-20057,2025-09-15,173446,gallons,,R4,
M-1057,"499 School House Rd, Wiley, CO 81092",Resident 1057,A-20057,2025-10-16,178747,gallons,,R4,
M-1057,"499 School House Rd, Wiley, CO 81092",Resident 1057,A-20057,2025-11-12,182786,gallons,,R4,
M-1057,"499 School House Rd, Wiley, CO 81092",Resident 1057,A-20057,2025-12-13,187476,gallons,,R4,
M-1058,"506 Cemetery Rd, Wiley, CO 81092",Resident 1058,A-20058,2025-07-13,442616,gallons,,R5,
M-1058,"506 Cemetery Rd, Wiley, CO 81092",Resident 1058,A-20058,2025-08-14,450609,gallons,,R5,
M-1058,"506 Cemetery Rd, Wiley, CO 81092",Resident 1058,A-20058,2025-09-15,458729,gallons,,R5,
M-1058,"506 Cemetery Rd, Wiley, CO 81092",Resident 1058,A-20058,2025-10-16,464598,gallons,,R5,
M-1058,"506 Cemetery Rd, Wiley, CO 81092",Resident 1058,A-20058,2025-11-12,469475,gallons,,R5,
M-1058,"506 Cemetery Rd, Wiley, CO 81092",Resident 1058,A-20058,2025-12-13,474381,gallons,,R5,
M-1059,"513 Grain Elevator Rd, Wiley, CO 81092",Resident 1059,A-20059,2025-07-13,126601,gallons,,R6,
M-1059,"513 Grain Elevator Rd, Wiley, CO 81092",Resident 1059,A-20059,2025-08-14,131556,gallons,,R6,
M-1059,"513 Grain Elevator Rd, Wiley, CO 81092",Resident 1059,A-20059,2025-09-15,135138,gallons,,R6,
M-1059,"513 Grain Elevator Rd, Wiley, CO 81092",Resident 1059,A-20059,2025-10-16,138417,gallons,,R6,
M-1059,"513 Grain Elevator Rd, Wiley, CO 81092",Resident 1059,A-20059,2025-11-12,140890,gallons,,R6,
M-1059,"513 Grain Elevator Rd, Wiley, CO 81092",Resident 1059,A-20059,2025-12-13,143080,gallons,,R6,
M-1060,"520 Main St, Wiley, CO 81092",Resident 1060,A-20060,2025-07-13,241391,gallons,,R1,
M-1060,"520 Main St, Wiley, CO 81092",Resident 1060,A-20060,2025-08-14,247484,gallons,,R1,
M-1060,"520 Main St, Wiley, CO 81092",Resident 1060,A-20060,2025-09-15,253356,gallons,,R1,
M-1060,"520 Main St, Wiley, CO 81092",Resident 1060,A-20060,2025-10-16,258636,gallons,,R1,
M-1060,"520 Main St, Wiley, CO 81092",Resident 1060,A-20060,2025-11-12,263125,gallons,,R1,
M-1060,"520 Main St, Wiley, CO 81092",Resident 1060,A-20060,2025-12-13,266962,gallons,,R1,
M-1061,"527 County Rd 10, Wiley, CO 81092",Resident 1061,A-20061,2025-07-13,297303,gallons,,R2,
M-1061,"527 County Rd 10, Wiley, CO 81092",Resident 1061,A-20061,2025-08-14,300672,gallons,,R2,
M-1061,"527 County Rd 10, Wiley, CO 81092",Resident 1061,A-20061,2025-09-15,303711,gallons,,R2,
M-1061,"527 County Rd 10, Wiley, CO 81092",Resident 1061,A-20061,2025-10-16,306685,gallons,,R2,
M-1061,"527 County Rd 10, Wiley, CO 81092",Resident 1061,A-20061,2025-11-12,308558,gallons,,R2,
M-1061,"527 County Rd 10, Wiley, CO 81092",Resident 1061,A-20061,2025-12-13,310963,gallons,,R2,
M-1062,"534 County Rd 14, Wiley, CO 81092",Resident 1062,A-20062,2025-07-13,195142,gallons,,R3,
M-1062,"534 County Rd 14, Wiley, CO 81092",Resident 1062,A-20062,2025-08-14,203251,gallons,,R3,
M-1062,"534 County Rd 14, Wiley, CO 81092",Resident 1062,A-20062,2025-09-15,210800,gallons,,R3,
M-1062,"534 County Rd 14, Wiley, CO 81092",Resident 1062,A-20062,2025-10-16,216909,gallons,,R3,
M-1062,"534 County Rd 14, Wiley, CO 81092",Resident 1062,A-20062,2025-11-12,221646,gallons,,R3,
M-1062,"534 County Rd 14, Wiley, CO 81092",Resident 1062,A-20062,2025-12-13,227201,gallons,,R3,
M-1063,"541 Highway 287, Wiley, CO 81092",Resident 1063,A-20063,2025-07-13,405208,gallons,,R4,
M-1063,"541 Highway 287, Wiley, CO 81092",Resident 1063,A-20063,2025-08-14,412212,gallons,,R4,
M-1063,"541 Highway 287, Wiley, CO 81092",Resident 1063,A-20063,2025-09-15,417089,gallons,,R4,
M-1063,"541 Highway 287, Wiley, CO 81092",Resident 1063,A-20063,2025-10-16,421850,gallons,,R4,
M-1063,"541 Highway 287, Wiley, CO 81092",Resident 1063,A-20063,2025-11-12,425164,gallons,,R4,
M-1063,"541 Highway 287, Wiley, CO 81092",Resident 1063,A-20063,2025-12-13,428256,gallons,,R4,
M-1064,"548 Maple Ave, Wiley, CO 81092",Resident 1064,A-20064,2025-07-13,269708,gallons,,R5,
M-1064,"548 Maple Ave, Wiley, CO 81092",Resident 1064,A-20064,2025-08-14,279436,gallons,,R5,
M-1064,"548 Maple Ave, Wiley, CO 81092",Resident 1064,A-20064,2025-09-15,288558,gallons,,R5,
M-1064,"548 Maple Ave, Wiley, CO 81092",Resident 1064,A-20064,2025-10-16,296426,gallons,,R5,
M-1064,"548 Maple Ave, Wiley, CO 81092",Resident 1064,A-20064,2025-11-12,301737,gallons,,R5,
M-1064,"548 Maple Ave, Wiley, CO 81092",Resident 1064,A-20064,2025-12-13,308071,gallons,,R5,
M-1065,"555 Oak St, Wiley, CO 81092",Resident 1065,A-20065,2025-07-13,442189,gallons,,R6,
M-1065,"555 Oak St, Wiley, CO 81092",Resident 1065,A-20065,2025-08-14,450715,gallons,,R6,
M-1065,"555 Oak St, Wiley, CO 81092",Resident 1065,A-20065,2025-09-15,460098,gallons,,R6,
M-1065,"555 Oak St, Wiley, CO 81092",Resident 1065,A-20065,2025-10-16,466810,gallons,,R6,
M-1065,"555 Oak St, Wiley, CO 81092",Resident 1065,A-20065,2025-11-12,471552,gallons,,R6,
M-1065,"555 Oak St, Wiley, CO 81092",Resident 1065,A-20065,2025-12-13,477279,gallons,,R6,
M-1066,"562 Elm St, Wiley, CO 81092",Resident 1066,A-20066,2025-07-13,428106,gallons,,R1,
M-1066,"562 Elm St, Wiley, CO 81092",Resident 1066,A-20066,2025-08-14,434493,gallons,,R1,
M-1066,"562 Elm St, Wiley, CO 81092",Resident 1066,A-20066,2025-09-15,440977,gallons,,R1,
M-1066,"562 Elm St, Wiley, CO 81092",Resident 1066,A-20066,2025-10-16,445475,gallons,,R1,
M-1066,"562 Elm St, Wiley, CO 81092",Resident 1066,A-20066,2025-11-12,449262,gallons,,R1,
M-1066,"562 Elm St, Wiley, CO 81092",Resident 1066,A-20066,2025-12-13,452708,gallons,,R1,
M-1067,"569 3rd Ave, Wiley, CO 81092",Resident 1067,A-20067,2025-07-13,156867,gallons,,R2,
M-1067,"569 3rd Ave, Wiley, CO 81092",Resident 1067,A-20067,2025-08-14,165042,gallons,,R2,
M-1067,"569 3rd Ave, Wiley, CO 81092",Resident 1067,A-20067,2025-09-15,173451,gallons,,R2,
M-1067,"569 3rd Ave, Wiley, CO 81092",Resident 1067,A-20067,2025-10-16,180955,gallons,,R2,
M-1067,"569 3rd Ave, Wiley, CO 81092",Resident 1067,A-20067,2025-11-12,186230,gallons,,R2,
M-1067,"569 3rd Ave, Wiley, CO 81092",Resident 1067,A-20067,2025-12-13,190759,gallons,,R2,
M-1068,"576 5th St, Wiley, CO 81092",Resident 1068,A-20068,2025-07-13,420983,gallons,,R3,
M-1068,"576 5th St, Wiley, CO 81092",Resident 1068,A-20068,2025-08-14,425372,gallons,,R3,
M-1068,"576 5th St, Wiley, CO 81092",Resident 1068,A-20068,2025-09-15,429432,gallons,,R3,
M-1068,"576 5th St, Wiley, CO 81092",Resident 1068,A-20068,2025-10-16,433007,gallons,,R3,
M-1068,"576 5th St, Wiley, CO 81092",Resident 1068,A-20068,2025-11-12,435662,gallons,,R3,
M-1068,"576 5th St, Wiley, CO 81092",Resident 1068,A-20068,2025-12-13,438081,gallons,,R3,
M-1069,"583 Ranch Rd, Wiley, CO 81092",Resident 1069,A-20069,2025-07-13,192649,gallons,,R4,
M-1069,"583 Ranch Rd, Wiley, CO 81092",Resident 1069,A-20069,2025-08-14,203036,gallons,,R4,
M-1069,"583 Ranch Rd, Wiley, CO 81092",Resident 1069,A-20069,2025-09-15,212870,gallons,,R4,
M-1069,"583 Ranch Rd, Wiley, CO 81092",Resident 1069,A-20069,2025-10-16,221855,gallons,,R4,
M-1069,"583 Ranch Rd, Wiley, CO 81092",Resident 1069,A-20069,2025-11-12,227177,gallons,,R4,
M-1069,"583 Ranch Rd, Wiley, CO 81092",Resident 1069,A-20069,2025-12-13,233552,gallons,,R4,
M-1070,"590 Irrigation Ln, Wiley, CO 81092",Resident 1070,A-20070,2025-07-13,303781,gallons,,R5,
M-1070,"590 Irrigation Ln, Wiley, CO 81092",Resident 1070,A-20070,2025-08-14,308062,gallons,,R5,
M-1070,"590 Irrigation Ln, Wiley, CO 81092",Resident 1070,A-20070,2025-09-15,311541,gallons,,R5,
M-1070,"590 Irrigation Ln, Wiley, CO 81092",Resident 1070,A-20070,2025-10-16,313969,gallons,,R5,
M-1070,"590 Irrigation Ln, Wiley, CO 81092",Resident 1070,A-20070,2025-11-12,316167,gallons,,R5,
M-1070,"590 Irrigation Ln, Wiley, CO 81092",Resident 1070,A-20070,2025-12-13,318235,gallons,,R5,
M-1071,"597 North Frontage, Wiley, CO 81092",Resident 1071,A-20071,2025-07-13,425839,gallons,,R6,
M-1071,"597 North Frontage, Wiley, CO 81092",Resident 1071,A-20071,2025-08-14,429434,gallons,,R6,
M-1071,"597 North Frontage, Wiley, CO 81092",Resident 1071,A-20071,2025-09-15,432317,gallons,,R6,
M-1071,"597 North Frontage, Wiley, CO 81092",Resident 1071,A-20071,2025-10-16,435024,gallons,,R6,
M-1071,"597 North Frontage, Wiley, CO 81092",Resident 1071,A-20071,2025-11-12,436824,gallons,,R6,
M-1071,"597 North Frontage, Wiley, CO 81092",Resident 1071,A-20071,2025-12-13,438718,gallons,,R6,
M-1072,"604 South Loop, Wiley, CO 81092",Resident 1072,A-20072,2025-07-13,451795,gallons,,R1,
M-1072,"604 South Loop, Wiley, CO 81092",Resident 1072,A-20072,2025-08-14,462142,gallons,,R1,
M-1072,"604 South Loop, Wiley, CO 81092",Resident 1072,A-20072,2025-09-15,471830,gallons,,R1,
M-1072,"604 South Loop, Wiley, CO 81092",Resident 1072,A-20072,2025-10-16,479272,gallons,,R1,
M-1072,"604 South Loop, Wiley, CO 81092",Resident 1072,A-20072,2025-11-12,485031,gallons,,R1,
M-1072,"604 South Loop, Wiley, CO 81092",Resident 1072,A-20072,2025-12-13,491583,gallons,,R1,
M-1073,"611 Pioneer Rd, Wiley, CO 81092",Resident 1073,A-20073,2025-07-13,397532,gallons,,R2,
M-1073,"611 Pioneer Rd, Wiley, CO 81092",Resident 1073,A-20073,2025-08-14,403369,gallons,,R2,
M-1073,"611 Pioneer Rd, Wiley, CO 81092",Resident 1073,A-20073,2025-09-15,407599,gallons,,R2,
M-1073,"611 Pioneer Rd, Wiley, CO 81092",Resident 1073,A-20073,2025-10-16,411479,gallons,,R2,
M-1073,"611 Pioneer Rd, Wiley, CO 81092",Resident 1073,A-20073,2025-11-12,414551,gallons,,R2,
M-1073,"611 Pioneer Rd, Wiley, CO 81092",Resident 1073,A-20073,2025-12-13,417220,gallons,,R2,
M-1074,"618 Cottonwood Dr, Wiley, CO 81092",Resident 1074,A-20074,2025-07-13,380326,gallons,,R3,
M-1074,"618 Cottonwood Dr, Wiley, CO 81092",Resident 1074,A-20074,2025-08-14,386675,gallons,,R3,
M-1074,"618 Cottonwood Dr, Wiley, CO 81092",Resident 1074,A-20074,2025-09-15,391598,gallons,,R3,
M-1074,"618 Cottonwood Dr, Wiley, CO 81092",Resident 1074,A-20074,2025-10-16,395922,gallons,,R3,
M-1074,"618 Cottonwood Dr, Wiley, CO 81092",Resident 1074,A-20074,2025-11-12,399550,gallons,,R3,
M-1074,"618 Cottonwood Dr, Wiley, CO 81092",Resident 1074,A-20074,2025-12-13,403123,gallons,,R3,
M-1075,"625 Sand Creek Rd, Wiley, CO 81092",Resident 1075,A-20075,2025-07-13,250443,gallons,,R4,
M-1075,"625 Sand Creek Rd, Wiley, CO 81092",Resident 1075,A-20075,2025-08-14,254809,gallons,,R4,
M-1075,"625 Sand Creek Rd, Wiley, CO 81092",Resident 1075,A-20075,2025-09-15,258224,gallons,,R4,
M-1075,"625 Sand Creek Rd, Wiley, CO 81092",Resident 1075,A-20075,2025-10-16,261157,gallons,,R4,
M-1075,"625 Sand Creek Rd, Wiley, CO 81092",Resident 1075,A-20075,2025-11-12,263368,gallons,,R4,
M-1075,"625 Sand Creek Rd, Wiley, CO 81092",Resident 1075,A-20075,2025-12-13,265453,gallons,,R4,
M-1076,"632 Prairie View, Wiley, CO 81092",Resident 1076,A-20076,2025-07-13,236180,gallons,,R5,
M-1076,"632 Prairie View, Wiley, CO 81092",Resident 1076,A-20076,2025-08-14,242257,gallons,,R5,
M-1076,"632 Prairie View, Wiley, CO 81092",Resident 1076,A-20076,2025-09-15,247146,gallons,,R5,
M-1076,"632 Prairie View, Wiley, CO 81092",New Occupant 1076,A-20076,2025-10-16,250666,gallons,,R5,Ownership change
M-1076,"632 Prairie View, Wiley, CO 81092",New Occupant 1076,A-20076,2025-11-12,253385,gallons,,R5,
M-1076,"632 Prairie View, Wiley, CO 81092",New Occupant 1076,A-20076,2025-12-13,256424,gallons,,R5,
M-1077,"639 School House Rd, Wiley, CO 81092",Resident 1077,A-20077,2025-07-13,194297,gallons,,R6,
M-1077,"639 School House Rd, Wiley, CO 81092",Resident 1077,A-20077,2025-08-14,198555,gallons,,R6,
M-1077,"639 School House Rd, Wiley, CO 81092",Resident 1077,A-20077,2025-09-15,201798,gallons,,R6,
M-1077,"639 School House Rd, Wiley, CO 81092",Resident 1077,A-20077,2025-10-16,204647,gallons,,R6,
M-1077,"639 School House Rd, Wiley, CO 81092",Resident 1077,A-20077,2025-11-12,207073,gallons,,R6,
M-1077,"639 School House Rd, Wiley, CO 81092",Resident 1077,A-20077,2025-12-13,209540,gallons,,R6,
M-1078,"646 Cemetery Rd, Wiley, CO 81092",Resident 1078,A-20078,2025-07-13,283185,gallons,,R1,
M-1078,"646 Cemetery Rd, Wiley, CO 81092",Resident 1078,A-20078,2025-08-14,290226,gallons,,R1,
M-1078,"646 Cemetery Rd, Wiley, CO 81092",Resident 1078,A-20078,2025-09-15,296560,gallons,,R1,
M-1078,"646 Cemetery Rd, Wiley, CO 81092",Resident 1078,A-20078,2025-10-16,302650,gallons,,R1,
M-1078,"646 Cemetery Rd, Wiley, CO 81092",Resident 1078,A-20078,2025-11-12,306788,gallons,,R1,
M-1078,"646 Cemetery Rd, Wiley, CO 81092",Resident 1078,A-20078,2025-12-13,310897,gallons,,R1,
M-1079,"653 Grain Elevator Rd, Wiley, CO 81092",Resident 1079,A-20079,2025-07-13,232932,gallons,,R2,
M-1079,"653 Grain Elevator Rd, Wiley, CO 81092",Resident 1079,A-20079,2025-08-14,238435,gallons,,R2,
M-1079,"653 Grain Elevator Rd, Wiley, CO 81092",Resident 1079,A-20079,2025-09-15,243101,gallons,,R2,
M-1079,"653 Grain Elevator Rd, Wiley, CO 81092",Resident 1079,A-20079,2025-10-16,247734,gallons,,R2,
M-1079,"653 Grain Elevator Rd, Wiley, CO 81092",Resident 1079,A-20079,2025-11-12,251582,gallons,,R2,
M-1079,"653 Grain Elevator Rd, Wiley, CO 81092",Resident 1079,A-20079,2025-12-13,254864,gallons,,R2,
M-1080,"660 Main St, Wiley, CO 81092",Resident 1080,A-20080,2025-07-13,259883,gallons,,R3,
M-1080,"660 Main St, Wiley, CO 81092",Resident 1080,A-20080,2025-08-14,268242,gallons,,R3,
M-1080,"660 Main St, Wiley, CO 81092",Resident 1080,A-20080,2025-09-15,274062,gallons,,R3,
M-1080,"660 Main St, Wiley, CO 81092",Resident 1080,A-20080,2025-10-16,280845,gallons,,R3,
M-1080,"660 Main St, Wiley, CO 81092",Resident 1080,A-20080,2025-11-12,285258,gallons,,R3,
M-1080,"660 Main St, Wiley, CO 81092",Resident 1080,A-20080,2025-12-13,289267,gallons,,R3,
M-1081,"667 County Rd 10, Wiley, CO 81092",Resident 1081,A-20081,2025-07-13,350024,gallons,,R4,
M-1081,"667 County Rd 10, Wiley, CO 81092",Resident 1081,A-20081,2025-08-14,360935,gallons,,R4,
M-1081,"667 County Rd 10, Wiley, CO 81092",Resident 1081,A-20081,2025-09-15,368302,gallons,,R4,
M-1081,"667 County Rd 10, Wiley, CO 81092",Resident 1081,A-20081,2025-10-16,375580,gallons,,R4,
M-1081,"667 County Rd 10, Wiley, CO 81092",Resident 1081,A-20081,2025-11-12,381449,gallons,,R4,
M-1081,"667 County Rd 10, Wiley, CO 81092",Resident 1081,A-20081,2025-12-13,387019,gallons,,R4,
M-1082,"674 County Rd 14, Wiley, CO 81092",Resident 1082,A-20082,2025-07-13,181689,gallons,,R5,
M-1082,"674 County Rd 14, Wiley, CO 81092",Resident 1082,A-20082,2025-08-14,188243,gallons,,R5,
