meter_id,service_addr,customer,acct,read_dt,reading,units,diag,route,comment
M-1050,"450 Irrigation Ln, Wiley, CO 81092",Resident 1050,A-20050,2024/11/15,326598,gal,,R3,
M-1050,"450 Irrigation Ln, Wiley, CO 81092",Resident 1050,A-20050,2024/12/16,328822,gal,,R3,
M-1051,"457 North Frontage, Wiley, CO 81092",Resident 1051,A-20051,2024/08/12,335831,gal,,R4,
M-1051,"457 North Frontage, Wiley, CO 81092",Resident 1051,A-20051,2024/09/13,341070,gal,,R4,
M-1051,"457 North Frontage, Wiley, CO 81092",Resident 1051,A-20051,2024/10/14,345940,gal,,R4,
M-1051,"457 North Frontage, Wiley, CO 81092",Resident 1051,A-20051,2024/11/15,349722,gal,,R4,
M-1051,"457 North Frontage, Wiley, CO 81092",Resident 1051,A-20051,2024/12/16,353619,gal,,R4,
M-1052,"464 South Loop, Wiley, CO 81092",Resident 1052,A-20052,2024/08/12,138427,gal,,R5,
M-1052,"464 South Loop, Wiley, CO 81092",Resident 1052,A-20052,2024/09/13,145015,gal,,R5,
M-1052,"464 South Loop, Wiley, CO 81092",Resident 1052,A-20052,2024/10/14,150776,gal,,R5,
M-1052,"464 South Loop, Wiley, CO 81092",Resident 1052,A-20052,2024/11/15,155042,gal,,R5,
M-1052,"464 South Loop, Wiley, CO 81092",Resident 1052,A-20052,2024/12/16,159196,gal,,R5,
M-1053,"471 Pioneer Rd, Wiley, CO 81092",Resident 1053,A-20053,2024/08/12,89199,gal,,R6,
M-1053,"471 Pioneer Rd, Wiley, CO 81092",Resident 1053,A-20053,2024/09/13,97684,gal,,R6,
M-1053,"471 Pioneer Rd, Wiley, CO 81092",Resident 1053,A-20053,2024/10/14,104894,gal,,R6,
M-1053,"471 Pioneer Rd, Wiley, CO 81092",Resident 1053,A-20053,2024/11/15,109805,gal,,R6,
M-1053,"471 Pioneer Rd, Wiley, CO 81092",Resident 1053,A-20053,2024/12/16,115052,gal,,R6,
M-1054,"478 Cottonwood Dr, Wiley, CO 81092",Resident 1054,A-20054,2024/08/12,322217,gal,,R1,
M-1054,"478 Cottonwood Dr, Wiley, CO 81092",Resident 1054,A-20054,2024/09/13,326845,gal,,R1,
M-1054,"478 Cottonwood Dr, Wiley, CO 81092",Resident 1054,A-20054,2024/10/14,331150,gal,,R1,
M-1054,"478 Cottonwood Dr, Wiley, CO 81092",Resident 1054,A-20054,2024/11/15,334376,gal,,R1,
M-1054,"478 Cottonwood Dr, Wiley, CO 81092",Resident 1054,A-20054,2024/12/16,338026,gal,,R1,
M-1055,"485 Sand Creek Rd, Wiley, CO 81092",Resident 1055,A-20055,2024/08/12,95363,gal,,R2,
M-1055,"485 Sand Creek Rd, Wiley, CO 81092",Resident 1055,A-20055,2024/09/13,98000,gal,,R2,
M-1055,"485 Sand Creek Rd, Wiley, CO 81092",Resident 1055,A-20055,2024/10/14,100635,gal,,R2,
M-1055,"485 Sand Creek Rd, Wiley, CO 81092",Resident 1055,A-20055,2024/11/15,102464,gal,,R2,
M-1055,"485 Sand Creek Rd, Wiley, CO 81092",Resident 1055,A-20055,2024/12/16,104511,gal,,R2,
M-1056,"492 Prairie View, Wiley, CO 81092",Resident 1056,A-20056,2024/08/12,157493,gal,,R3,
M-1056,"492 Prairie View, Wiley, CO 81092",Resident 1056,A-20056,2024/09/13,167039,gal,,R3,
M-1056,"492 Prairie View, Wiley, CO 81092",Resident 1056,A-20056,2024/10/14,174232,gal,,R3,
M-1056,"492 Prairie View, Wiley, CO 81092",Resident 1056,A-20056,2024/11/15,179493,gal,,R3,
M-1056,"492 Prairie View, Wiley, CO 81092",Resident 1056,A-20056,2024/12/16,186111,gal,,R3,
M-1057,"499 School House Rd, Wiley, CO 81092",Resident 1057,A-20057,2024/08/12,93781,gal,,R4,
M-1057,"499 School House Rd, Wiley, CO 81092",Resident 1057,A-20057,2024/09/13,100745,gal,,R4,
M-1057,"499 School House Rd, Wiley, CO 81092",Resident 1057,A-20057,2024/10/14,107068,gal,,R4,
M-1057,"499 School House Rd, Wiley, CO 81092",Resident 1057,A-20057,2024/11/15,110940,gal,,R4,
M-1057,"499 School House Rd, Wiley, CO 81092",Resident 1057,A-20057,2024/12/16,115232,gal,,R4,
M-1058,"506 Cemetery Rd, Wiley, CO 81092",Resident 1058,A-20058,2024/08/12,371949,gal,,R5,
M-1058,"506 Cemetery Rd, Wiley, CO 81092",Resident 1058,A-20058,2024/09/13,378604,gal,,R5,
M-1058,"506 Cemetery Rd, Wiley, CO 81092",Resident 1058,A-20058,2024/10/14,385893,gal,,R5,
M-1058,"506 Cemetery Rd, Wiley, CO 81092",Resident 1058,A-20058,2024/11/15,390839,gal,,R5,
M-1058,"506 Cemetery Rd, Wiley, CO 81092",Resident 1058,A-20058,2024/12/16,395635,gal,,R5,
M-1059,"513 Grain Elevator Rd, Wiley, CO 81092",Resident 1059,A-20059,2024/08/12,90090,gal,,R6,
M-1059,"513 Grain Elevator Rd, Wiley, CO 81092",Resident 1059,A-20059,2024/09/13,94342,gal,,R6,
M-1059,"513 Grain Elevator Rd, Wiley, CO 81092",Resident 1059,A-20059,2024/10/14,97709,gal,,R6,
M-1059,"513 Grain Elevator Rd, Wiley, CO 81092",Resident 1059,A-20059,2024/11/15,99933,gal,,R6,
M-1059,"513 Grain Elevator Rd, Wiley, CO 81092",Resident 1059,A-20059,2024/12/16,102400,gal,,R6,
M-1060,"520 Main St, Wiley, CO 81092",Resident 1060,A-20060,2024/08/12,180888,gal,,R1,
M-1060,"520 Main St, Wiley, CO 81092",Resident 1060,A-20060,2024/09/13,187738,gal,,R1,
M-1060,"520 Main St, Wiley, CO 81092",Resident 1060,A-20060,2024/10/14,193465,gal,,R1,
M-1060,"520 Main St, Wiley, CO 81092",Resident 1060,A-20060,2024/11/15,198029,gal,,R1,
M-1060,"520 Main St, Wiley, CO 81092",Resident 1060,A-20060,2024/12/16,201639,gal,,R1,
M-1061,"527 County Rd 10, Wiley, CO 81092",Resident 1061,A-20061,2024/08/12,265945,gal,,R2,
M-1061,"527 County Rd 10, Wiley, CO 81092",Resident 1061,A-20061,2024/09/13,269178,gal,,R2,
M-1061,"527 County Rd 10, Wiley, CO 81092",Resident 1061,A-20061,2024/10/14,272211,gal,,R2,
M-1061,"527 County Rd 10, Wiley, CO 81092",Resident 1061,A-20061,2024/11/15,274264,gal,,R2,
M-1061,"527 County Rd 10, Wiley, CO 81092",Resident 1061,A-20061,2024/12/16,276431,gal,,R2,
M-1062,"534 County Rd 14, Wiley, CO 81092",Resident 1062,A-20062,2024/08/12,122652,gal,,R3,
M-1062,"534 County Rd 14, Wiley, CO 81092",Resident 1062,A-20062,2024/09/13,129495,gal,,R3,
M-1062,"534 County Rd 14, Wiley, CO 81092",Resident 1062,A-20062,2024/10/14,135642,gal,,R3,
M-1062,"534 County Rd 14, Wiley, CO 81092",Resident 1062,A-20062,2024/11/15,139969,gal,,R3,
M-1062,"534 County Rd 14, Wiley, CO 81092",Resident 1062,A-20062,2024/12/16,144365,gal,,R3,
M-1063,"541 Highway 287, Wiley, CO 81092",Resident 1063,A-20063,2024/08/12,354661,gal,,R4,
M-1063,"541 Highway 287, Wiley, CO 81092",Resident 1063,A-20063,2024/09/13,360479,gal,,R4,
M-1063,"541 Highway 287, Wiley, CO 81092",Resident 1063,A-20063,2024/10/14,365013,gal,,R4,
M-1063,"541 Highway 287, Wiley, CO 81092",Resident 1063,A-20063,2024/11/15,368909,gal,,R4,
M-1063,"541 Highway 287, Wiley, CO 81092",Resident 1063,A-20063,2024/12/16,372364,gal,,R4,
M-1064,"548 Maple Ave, Wiley, CO 81092",Resident 1064,A-20064,2024/08/12,187537,gal,,R5,
M-1064,"548 Maple Ave, Wiley, CO 81092",Resident 1064,A-20064,2024/09/13,195984,gal,,R5,
M-1064,"548 Maple Ave, Wiley, CO 81092",Resident 1064,A-20064,2024/10/14,202734,gal,,R5,
M-1064,"548 Maple Ave, Wiley, CO 81092",Resident 1064,A-20064,2024/11/15,208806,gal,,R5,
M-1064,"548 Maple Ave, Wiley, CO 81092",Resident 1064,A-20064,2024/12/16,214754,gal,,R5,
M-1065,"555 Oak St, Wiley, CO 81092",Resident 1065,A-20065,2024/08/12,362892,gal,,R6,
M-1065,"555 Oak St, Wiley, CO 81092",Resident 1065,A-20065,2024/09/13,371790,gal,,R6,
M-1065,"555 Oak St, Wiley, CO 81092",Resident 1065,A-20065,2024/10/14,378704,gal,,R6,
M-1065,"555 Oak St, Wiley, CO 81092",Resident 1065,A-20065,2024/11/15,384398,gal,,R6,
M-1065,"555 Oak St, Wiley, CO 81092",Resident 1065,A-20065,2024/12/16,389487,gal,,R6,
M-1066,"562 Elm St, Wiley, CO 81092",Resident 1066,A-20066,2024/08/12,369197,gal,,R1,
M-1066,"562 Elm St, Wiley, CO 81092",Resident 1066,A-20066,2024/09/13,375149,gal,,R1,
M-1066,"562 Elm St, Wiley, CO 81092",Resident 1066,A-20066,2024/10/14,380238,gal,,R1,
M-1066,"562 Elm St, Wiley, CO 81092",Resident 1066,A-20066,2024/11/15,384447,gal,,R1,
M-1066,"562 Elm St, Wiley, CO 81092",Resident 1066,A-20066,2024/12/16,388886,gal,,R1,
M-1067,"569 3rd Ave, Wiley, CO 81092",Resident 1067,A-20067,2024/08/12,81182,gal,,R2,
M-1067,"569 3rd Ave, Wiley, CO 81092",Resident 1067,A-20067,2024/09/13,88608,gal,,R2,
M-1067,"569 3rd Ave, Wiley, CO 81092",Resident 1067,A-20067,2024/10/14,95362,gal,,R2,
M-1067,"569 3rd Ave, Wiley, CO 81092",Resident 1067,A-20067,2024/11/15,99993,gal,,R2,
M-1067,"569 3rd Ave, Wiley, CO 81092",Resident 1067,A-20067,2024/12/16,105470,gal,,R2,
M-1068,"576 5th St, Wiley, CO 81092",Resident 1068,A-20068,2024/08/12,380523,gal,,R3,
M-1068,"576 5th St, Wiley, CO 81092",Resident 1068,A-20068,2024/09/13,385300,gal,,R3,
M-1068,"576 5th St, Wiley, CO 81092",Resident 1068,A-20068,2024/10/14,388616,gal,,R3,
M-1068,"576 5th St, Wiley, CO 81092",Resident 1068,A-20068,2024/11/15,391266,gal,,R3,
M-1068,"576 5th St, Wiley, CO 81092",Resident 1068,A-20068,2024/12/16,393773,gal,,R3,
M-1069,"583 Ranch Rd, Wiley, CO 81092",Resident 1069,A-20069,2024/08/12,103481,gal,,R4,
M-1069,"583 Ranch Rd, Wiley, CO 81092",Resident 1069,A-20069,2024/09/13,113968,gal,,R4,
M-1069,"583 Ranch Rd, Wiley, CO 81092",Resident 1069,A-20069,2024/10/14,121763,gal,,R4,
M-1069,"583 Ranch Rd, Wiley, CO 81092",Resident 1069,A-20069,2024/11/15,128332,gal,,R4,
M-1069,"583 Ranch Rd, Wiley, CO 81092",Resident 1069,A-20069,2024/12/16,135162,gal,,R4,
M-1070,"590 Irrigation Ln, Wiley, CO 81092",Resident 1070,A-20070,2024/08/12,273809,gal,,R5,
M-1070,"590 Irrigation Ln, Wiley, CO 81092",Resident 1070,A-20070,2024/09/13,276748,gal,,R5,
M-1070,"590 Irrigation Ln, Wiley, CO 81092",Resident 1070,A-20070,2024/10/14,279654,gal,,R5,
M-1070,"590 Irrigation Ln, Wiley, CO 81092",Resident 1070,A-20070,2024/11/15,281852,gal,,R5,
M-1070,"590 Irrigation Ln, Wiley, CO 81092",Resident 1070,A-20070,2024/12/16,283862,gal,,R5,
M-1071,"597 North Frontage, Wiley, CO 81092",Resident 1071,A-20071,2024/08/12,398176,gal,,R6,
M-1071,"597 North Frontage, Wiley, CO 81092",Resident 1071,A-20071,2024/09/13,401182,gal,,R6,
M-1071,"597 North Frontage, Wiley, CO 81092",Resident 1071,A-20071,2024/10/14,403659,gal,,R6,
M-1071,"597 North Frontage, Wiley, CO 81092",Resident 1071,A-20071,2024/11/15,405380,gal,,R6,
M-1071,"597 North Frontage, Wiley, CO 81092",Resident 1071,A-20071,2024/12/16,407482,gal,,R6,
M-1072,"604 South Loop, Wiley, CO 81092",Resident 1072,A-20072,2024/08/12,366613,gal,,R1,
M-1072,"604 South Loop, Wiley, CO 81092",Resident 1072,A-20072,2024/09/13,375066,gal,,R1,
M-1072,"604 South Loop, Wiley, CO 81092",Resident 1072,A-20072,2024/10/14,381889,gal,,R1,
M-1072,"604 South Loop, Wiley, CO 81092",Resident 1072,A-20072,2024/11/15,387954,gal,,R1,
M-1072,"604 South Loop, Wiley, CO 81092",Resident 1072,A-20072,2024/12/16,393390,gal,,R1,
M-1073,"611 Pioneer Rd, Wiley, CO 81092",Resident 1073,A-20073,2024/08/12,351369,gal,,R2,
M-1073,"611 Pioneer Rd, Wiley, CO 81092",Resident 1073,A-20073,2024/09/13,356636,gal,,R2,
M-1073,"611 Pioneer Rd, Wiley, CO 81092",Resident 1073,A-20073,2024/10/14,361217,gal,,R2,
M-1073,"611 Pioneer Rd, Wiley, CO 81092",Resident 1073,A-20073,2024/11/15,364219,gal,,R2,
M-1073,"611 Pioneer Rd, Wiley, CO 81092",Resident 1073,A-20073,2024/12/16,367670,gal,,R2,
M-1074,"618 Cottonwood Dr, Wiley, CO 81092",Resident 1074,A-20074,2024/08/12,329738,gal,,R3,
M-1074,"618 Cottonwood Dr, Wiley, CO 81092",Resident 1074,A-20074,2024/09/13,335006,gal,,R3,
M-1074,"618 Cottonwood Dr, Wiley, CO 81092",Resident 1074,A-20074,2024/10/14,338982,gal,,R3,
M-1074,"618 Cottonwood Dr, Wiley, CO 81092",Resident 1074,A-20074,2024/11/15,341900,gal,,R3,
M-1074,"618 Cottonwood Dr, Wiley, CO 81092",Resident 1074,A-20074,2024/12/16,345589,gal,,R3,
M-1075,"625 Sand Creek Rd, Wiley, CO 81092",Resident 1075,A-20075,2024/08/12,219645,gal,,R4,
M-1075,"625 Sand Creek Rd, Wiley, CO 81092",Resident 1075,A-20075,2024/09/13,223299,gal,,R4,
M-1075,"625 Sand Creek Rd, Wiley, CO 81092",Resident 1075,A-20075,2024/10/14,226435,gal,,R4,
M-1075,"625 Sand Creek Rd, Wiley, CO 81092",Resident 1075,A-20075,2024/11/15,228304,gal,,R4,
M-1075,"625 Sand Creek Rd, Wiley, CO 81092",Resident 1075,A-20075,2024/12/16,230250,gal,,R4,
M-1076,"632 Prairie View, Wiley, CO 81092",Resident 1076,A-20076,2024/08/12,191477,gal,,R5,
M-1076,"632 Prairie View, Wiley, CO 81092",Resident 1076,A-20076,2024/09/13,196715,gal,,R5,
M-1076,"632 Prairie View, Wiley, CO 81092",Resident 1076,A-20076,2024/10/14,200320,gal,,R5,
M-1076,"632 Prairie View, Wiley, CO 81092",Resident 1076,A-20076,2024/11/15,203174,gal,,R5,
M-1076,"632 Prairie View, Wiley, CO 81092",Resident 1076,A-20076,2024/12/16,206262,gal,,R5,
M-1077,"639 School House Rd, Wiley, CO 81092",Resident 1077,A-20077,2024/08/12,160975,gal,,R6,
M-1077,"639 School House Rd, Wiley, CO 81092",Resident 1077,A-20077,2024/09/13,164222,gal,,R6,
M-1077,"639 School House Rd, Wiley, CO 81092",Resident 1077,A-20077,2024/10/14,166882,gal,,R6,
M-1077,"639 School House Rd, Wiley, CO 81092",Resident 1077,A-20077,2024/11/15,169380,gal,,R6,
M-1077,"639 School House Rd, Wiley, CO 81092",Resident 1077,A-20077,2024/12/16,171650,gal,,R6,
M-1078,"646 Cemetery Rd, Wiley, CO 81092",Resident 1078,A-20078,2024/08/12,222280,gal,,R1,
M-1078,"646 Cemetery Rd, Wiley, CO 81092",Resident 1078,A-20078,2024/09/13,228921,gal,,R1,
M-1078,"646 Cemetery Rd, Wiley, CO 81092",Resident 1078,A-20078,2024/10/14,234614,gal,,R1,
M-1078,"646 Cemetery Rd, Wiley, CO 81092",Resident 1078,A-20078,2024/11/15,238657,gal,,R1,
M-1078,"646 Cemetery Rd, Wiley, CO 81092",Resident 1078,A-20078,2024/12/16,242098,gal,,R1,
M-1079,"653 Grain Elevator Rd, Wiley, CO 81092",Resident 1079,A-20079,2024/08/12,181010,gal,,R2,
M-1079,"653 Grain Elevator Rd, Wiley, CO 81092",Resident 1079,A-20079,2024/09/13,186027,gal,,R2,
M-1079,"653 Grain Elevator Rd, Wiley, CO 81092",Resident 1079,A-20079,2024/10/14,190922,gal,,R2,
M-1079,"653 Grain Elevator Rd, Wiley, CO 81092",Resident 1079,A-20079,2024/11/15,194508,gal,,R2,
M-1079,"653 Grain Elevator Rd, Wiley, CO 81092",Resident 1079,A-20079,2024/12/16,197500,gal,,R2,
M-1080,"660 Main St, Wiley, CO 81092",Resident 1080,A-20080,2024/08/12,196439,gal,,R3,
M-1080,"660 Main St, Wiley, CO 81092",Resident 1080,A-20080,2024/09/13,204126,gal,,R3,
M-1080,"660 Main St, Wiley, CO 81092",Resident 1080,A-20080,2024/10/14,210140,gal,,R3,
M-1080,"660 Main St, Wiley, CO 81092",Resident 1080,A-20080,2024/11/15,214612,gal,,R3,
M-1080,"660 Main St, Wiley, CO 81092",Resident 1080,A-20080,2024/12/16,218825,gal,,R3,
M-1081,"667 County Rd 10, Wiley, CO 81092",Resident 1081,A-20081,2024/08/12,267406,gal,,R4,
M-1081,"667 County Rd 10, Wiley, CO 81092",Resident 1081,A-20081,2024/09/13,275943,gal,,R4,
M-1081,"667 County Rd 10, Wiley, CO 81092",Resident 1081,A-20081,2024/10/14,283542,gal,,R4,
M-1081,"667 County Rd 10, Wiley, CO 81092",Resident 1081,A-20081,2024/11/15,288449,gal,,R4,
M-1081,"667 County Rd 10, Wiley, CO 81092",Resident 1081,A-20081,2024/12/16,293960,gal,,R4,
M-1082,"674 County Rd 14, Wiley, CO 81092",Resident 1082,A-20082,2024/08/12,124838,gal,,R5,
M-1082,"674 County Rd 14, Wiley, CO 81092",Resident 1082,A-20082,2024/09/13,131377,gal,,R5,
M-1082,"674 County Rd 14, Wiley, CO 81092",Resident 1082,A-20082,2024/10/14,136660,gal,,R5,
M-1082,"674 County Rd 14, Wiley, CO 81092",Resident 1082,A-20082,2024/11/15,140303,gal,,R5,
M-1082,"674 County Rd 14, Wiley, CO 81092",Resident 1082,A-20082,2024/12/16,144143,gal,,R5,
M-1083,"681 Highway 287, Wiley, CO 81092",Resident 1083,A-20083,2024/08/12,393371,gal,,R6,
M-1083,"681 Highway 287, Wiley, CO 81092",Resident 1083,A-20083,2024/09/13,397168,gal,,R6,
M-1083,"681 Highway 287, Wiley, CO 81092",Resident 1083,A-20083,2024/10/14,400519,gal,,R6,
M-1083,"681 Highway 287, Wiley, CO 81092",Resident 1083,A-20083,2024/11/15,403009,gal,,R6,
M-1083,"681 Highway 287, Wiley, CO 81092",Resident 1083,A-20083,2024/12/16,405742,gal,,R6,
M-1084,"688 Maple Ave, Wiley, CO 81092",Resident 1084,A-20084,2024/08/12,213344,gal,,R1,
M-1084,"688 Maple Ave, Wiley, CO 81092",Resident 1084,A-20084,2024/09/13,218997,gal,,R1,
M-1084,"688 Maple Ave, Wiley, CO 81092",Resident 1084,A-20084,2024/10/14,223636,gal,,R1,
M-1084,"688 Maple Ave, Wiley, CO 81092",Resident 1084,A-20084,2024/11/15,227027,gal,,R1,
M-1084,"688 Maple Ave, Wiley, CO 81092",Resident 1084,A-20084,2024/12/16,230969,gal,,R1,
M-1085,"695 Oak St, Wiley, CO 81092",Resident 1085,A-20085,2024/08/12,296396,gal,,R2,
M-1085,"695 Oak St, Wiley, CO 81092",Resident 1085,A-20085,2024/09/13,302425,gal,,R2,
M-1085,"695 Oak St, Wiley, CO 81092",Resident 1085,A-20085,2024/10/14,307310,gal,,R2,
M-1085,"695 Oak St, Wiley, CO 81092",Resident 1085,A-20085,2024/11/15,311050,gal,,R2,
M-1085,"695 Oak St, Wiley, CO 81092",Resident 1085,A-20085,2024/12/16,314684,gal,,R2,
M-1086,"702 Elm St, Wiley, CO 81092",Resident 1086,A-20086,2024/08/12,221155,gal,,R3,
M-1086,"702 Elm St, Wiley, CO 81092",Resident 1086,A-20086,2024/09/13,226332,gal,,R3,
M-1086,"702 Elm St, Wiley, CO 81092",Resident 1086,A-20086,2024/10/14,230442,gal,,R3,
M-1086,"702 Elm St, Wiley, CO 81092",Resident 1086,A-20086,2024/11/15,233637,gal,,R3,
M-1086,"702 Elm St, Wiley, CO 81092",Resident 1086,A-20086,2024/12/16,236673,gal,,R3,
M-1087,"709 3rd Ave, Wiley, CO 81092",Resident 1087,A-20087,2024/08/12,96941,gal,,R4,
M-1087,"709 3rd Ave, Wiley, CO 81092",Resident 1087,A-20087,2024/09/13,105757,gal,,R4,
M-1087,"709 3rd Ave, Wiley, CO 81092",Resident 1087,A-20087,2024/10/14,114024,gal,,R4,
M-1087,"709 3rd Ave, Wiley, CO 81092",Resident 1087,A-20087,2024/11/15,119717,gal,,R4,
M-1087,"709 3rd Ave, Wiley, CO 81092",Resident 1087,A-20087,2024/12/16,124900,gal,,R4,
M-1088,"716 5th St, Wiley, CO 81092",Resident 1088,A-20088,2024/08/12,61059,gal,,R5,
M-1088,"716 5th St, Wiley, CO 81092",Resident 1088,A-20088,2024/09/13,65572,gal,,R5,
M-1088,"716 5th St, Wiley, CO 81092",Resident 1088,A-20088,2024/10/14,70443,gal,,R5,
M-1088,"716 5th St, Wiley, CO 81092",Resident 1088,A-20088,2024/11/15,73349,gal,,R5,
M-1088,"716 5th St, Wiley, CO 81092",Resident 1088,A-20088,2024/12/16,77123,gal,,R5,
M-1089,"723 Ranch Rd, Wiley, CO 81092",Resident 1089,A-20089,2024/08/12,313322,gal,,R6,Known large lot / livestock
M-1089,"723 Ranch Rd, Wiley, CO 81092",Resident 1089,A-20089,2024/09/13,335621,gal,,R6,
M-1089,"723 Ranch Rd, Wiley, CO 81092",Resident 1089,A-20089,2024/10/14,356061,gal,,R6,
M-1089,"723 Ranch Rd, Wiley, CO 81092",Resident 1089,A-20089,2024/11/15,372185,gal,,R6,
M-1089,"723 Ranch Rd, Wiley, CO 81092",Resident 1089,A-20089,2024/12/16,387593,gal,,R6,
M-1090,"730 Irrigation Ln, Wiley, CO 81092",Resident 1090,A-20090,2024/08/12,385260,gal,,R1,
M-1090,"730 Irrigation Ln, Wiley, CO 81092",Resident 1090,A-20090,2024/09/13,393144,gal,,R1,
M-1090,"730 Irrigation Ln, Wiley, CO 81092",Resident 1090,A-20090,2024/10/14,401344,gal,,R1,
M-1090,"730 Irrigation Ln, Wiley, CO 81092",Resident 1090,A-20090,2024/11/15,406892,gal,,R1,
M-1090,"730 Irrigation Ln, Wiley, CO 81092",Resident 1090,A-20090,2024/12/16,411959,gal,,R1,
M-1091,"737 North Frontage, Wiley, CO 81092",Resident 1091,A-20091,2024/08/12,353813,gal,,R2,
M-1091,"737 North Frontage, Wiley, CO 81092",Resident 1091,A-20091,2024/09/13,362456,gal,,R2,
M-1091,"737 North Frontage, Wiley, CO 81092",Resident 1091,A-20091,2024/10/14,370079,gal,,R2,
M-1091,"737 North Frontage, Wiley, CO 81092",Resident 1091,A-20091,2024/11/15,374824,gal,,R2,
M-1091,"737 North Frontage, Wiley, CO 81092",Resident 1091,A-20091,2024/12/16,380102,gal,,R2,
M-1092,"744 South Loop, Wiley, CO 81092",Resident 1092,A-20092,2024/08/12,107103,gal,,R3,
M-1092,"744 South Loop, Wiley, CO 81092",Resident 1092,A-20092,2024/09/13,111298,gal,,R3,
M-1092,"744 South Loop, Wiley, CO 81092",Resident 1092,A-20092,2024/10/14,114738,gal,,R3,
M-1092,"744 South Loop, Wiley, CO 81092",Resident 1092,A-20092,2024/11/15,117451,gal,,R3,
M-1092,"744 South Loop, Wiley, CO 81092",Resident 1092,A-20092,2024/12/16,120417,gal,,R3,
M-1093,"751 Pioneer Rd, Wiley, CO 81092",Resident 1093,A-20093,2024/08/12,96517,gal,,R4,
M-1093,"751 Pioneer Rd, Wiley, CO 81092",Resident 1093,A-20093,2024/09/13,103976,gal,,R4,
M-1093,"751 Pioneer Rd, Wiley, CO 81092",Resident 1093,A-20093,2024/10/14,110704,gal,,R4,
M-1093,"751 Pioneer Rd, Wiley, CO 81092",Resident 1093,A-20093,2024/11/15,115253,gal,,R4,
M-1093,"751 Pioneer Rd, Wiley, CO 81092",Resident 1093,A-20093,2024/12/16,120232,gal,,R4,
M-1094,"758 Cottonwood Dr, Wiley, CO 81092",Resident 1094,A-20094,2024/08/12,342335,gal,,R5,
M-1094,"758 Cottonwood Dr, Wiley, CO 81092",Resident 1094,A-20094,2024/09/13,351231,gal,,R5,
M-1094,"758 Cottonwood Dr, Wiley, CO 81092",Resident 1094,A-20094,2024/10/14,358699,gal,,R5,
M-1094,"758 Cottonwood Dr, Wiley, CO 81092",Resident 1094,A-20094,2024/11/15,364173,gal,,R5,
M-1094,"758 Cottonwood Dr, Wiley, CO 81092",Resident 1094,A-20094,2024/12/16,370686,gal,,R5,
M-1095,"765 Sand Creek Rd, Wiley, CO 81092",Resident 1095,A-20095,2024/08/12,167875,gal,,R6,
M-1095,"765 Sand Creek Rd, Wiley, CO 81092",Resident 1095,A-20095,2024/09/13,172259,gal,,R6,
M-1095,"765 Sand Creek Rd, Wiley, CO 81092",Resident 1095,A-20095,2024/10/14,176661,gal,,R6,
M-1095,"765 Sand Creek Rd, Wiley, CO 81092",Resident 1095,A-20095,2024/11/15,179747,gal,,R6,
M-1095,"765 Sand Creek Rd, Wiley, CO 81092",Resident 1095,A-20095,2024/12/16,182711,gal,,R6,
M-1096,"772 Prairie View, Wiley, CO 81092",Resident 1096,A-20096,2024/08/12,319832,gal,,R1,
M-1096,"772 Prairie View, Wiley, CO 81092",Resident 1096,A-20096,2024/09/13,324141,gal,,R1,
M-1096,"772 Prairie View, Wiley, CO 81092",Resident 1096,A-20096,2024/10/14,327386,gal,,R1,
M-1096,"772 Prairie View, Wiley, CO 81092",Resident 1096,A-20096,2024/11/15,330130,gal,,R1,
M-1096,"772 Prairie View, Wiley, CO 81092",Resident 1096,A-20096,2024/12/16,333034,gal,,R1,
M-1097,"779 School House Rd, Wiley, CO 81092",Resident 1097,A-20097,2024/08/12,197733,gal,,R2,
M-1097,"779 School House Rd, Wiley, CO 81092",Resident 1097,A-20097,2024/09/13,204765,gal,,R2,
M-1097,"779 School House Rd, Wiley, CO 81092",Resident 1097,A-20097,2024/10/14,210047,gal,,R2,
M-1097,"779 School House Rd, Wiley, CO 81092",Resident 1097,A-20097,2024/11/15,214187,gal,,R2,
M-1097,"779 School House Rd, Wiley, CO 81092",Resident 1097,A-20097,2024/12/16,218499,gal,,R2,
M-1098,"786 Cemetery Rd, Wiley, CO 81092",Resident 1098,A-20098,2024/08/12,127324,gal,,R3,
M-1098,"786 Cemetery Rd, Wiley, CO 81092",Resident 1098,A-20098,2024/09/13,132940,gal,,R3,
M-1098,"786 Cemetery Rd, Wiley, CO 81092",Resident 1098,A-20098,2024/10/14,138797,gal,,R3,
M-1098,"786 Cemetery Rd, Wiley, CO 81092",Resident 1098,A-20098,2024/11/15,142678,gal,,R3,
M-1098,"786 Cemetery Rd, Wiley, CO 81092",Resident 1098,A-20098,2024/12/16,146866,gal,,R3,
M-1099,"793 Grain Elevator Rd, Wiley, CO 81092",Resident 1099,A-20099,2024/08/12,238493,gal,,R4,
M-1099,"793 Grain Elevator Rd, Wiley, CO 81092",Resident 1099,A-20099,2024/09/13,243984,gal,,R4,
M-1099,"793 Grain Elevator Rd, Wiley, CO 81092",Resident 1099,A-20099,2024/10/14,248219,gal,,R4,
M-1099,"793 Grain Elevator Rd, Wiley, CO 81092",Resident 1099,A-20099,2024/11/15,251690,gal,,R4,
M-1099,"793 Grain Elevator Rd, Wiley, CO 81092",Resident 1099,A-20099,2024/12/16,255474,gal,,R4,
M-1100,"800 Main St, Wiley, CO 81092",Resident 1100,A-20100,2024/08/12,94852,gal,,R5,
